season,team,player_id,player_name,position,position_group,team_games,defensive_games,defensive_game_appearance_rate,defensive_impact,tackles,solo_tackles,tackles_for_loss,sacks,qb_hurries,passes_defended,interceptions,fumble_recoveries
2024,Notre Dame,5086467,Ben Minich,DB,db,16,6,0.375,-0.1310527343241108,8.0,5.0,0.5,0.5,0.0,1.0,0.0,0.0
2024,Notre Dame,4816107,Benjamin Morrison,CB,db,16,6,0.375,0.4119177872315376,20.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0
2024,Notre Dame,5145122,Bodie Kahoun,LB,lb,16,1,0.0625,-0.7706292426005965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4871079,Boubacar Traore,DL,dl_edge,16,5,0.3125,1.1247691122974557,12.0,9.0,6.0,3.0,2.0,0.0,1.0,0.0
2024,Notre Dame,4871082,Brenan Vernon,DL,dl_edge,16,1,0.0625,-0.888195490816319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,5112630,Bryce Young,DL,dl_edge,16,13,0.8125,0.8896830599158587,23.0,14.0,3.0,1.5,2.0,0.0,0.0,0.0
2024,Notre Dame,4880367,Chris Salerno,PK,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4870708,Christian Gray,CB,db,16,15,0.9375,1.9170159756901353,35.0,26.0,2.5,0.0,0.0,9.0,3.0,0.0
2024,Notre Dame,4880369,Davis Sherwood,TE,,16,2,0.125,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4431213,Deion Colzie,WR,,16,1,0.0625,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4918125,Devan Houstan,OL,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4426420,Devyn Ford,RB,,16,1,0.0625,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4705639,Donovan Hinish,DL,dl_edge,16,12,0.75,1.5196313294126482,34.0,19.0,4.0,4.0,4.0,1.0,0.0,0.0
2024,Notre Dame,4870622,Drayk Bowen,LB,lb,16,16,1.0,1.3438786261376006,78.0,40.0,4.0,1.0,2.0,2.0,0.0,0.0
2024,Notre Dame,532607,Eric Goins,PK,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4431533,Gabriel Rubio,DL,dl_edge,16,11,0.6875,0.35193670841502567,24.0,12.0,2.5,1.0,0.0,1.0,0.0,0.0
2024,Notre Dame,4571445,Grant Ristoff,DL,dl_edge,16,2,0.125,-0.798667223171238,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4426992,Howard Cross III,DL,dl_edge,16,11,0.6875,1.4168290639666792,27.0,13.0,4.5,4.0,3.0,1.0,0.0,0.0
2024,Notre Dame,4427716,Jack Kiser,LB,lb,16,16,1.0,1.4054242671672952,90.0,55.0,5.0,2.0,3.0,1.0,0.0,2.0
2024,Notre Dame,4685512,Jadarian Price,RB,,16,2,0.125,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4870768,Jaden Greathouse,WR,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4685474,Jaden Mickey,DB,db,16,3,0.1875,-0.34017846743612323,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,Notre Dame,4870589,Jaiden Ausberry,LB,lb,16,16,1.0,1.0086773182738749,56.0,33.0,5.5,0.5,2.0,1.0,0.0,2.0
2024,Notre Dame,4594985,Jason Onye,DL,dl_edge,16,5,0.3125,0.4974640686013724,7.0,4.0,1.5,1.5,2.0,1.0,0.0,0.0
2024,Notre Dame,4567545,Jayden Harrison,WR,,16,5,0.3125,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4431600,Jayden Thomas,WR,,16,1,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4685527,Jaylen Sneed,LB,lb,16,16,1.0,1.051540258645759,51.0,22.0,6.0,2.5,2.0,0.0,0.0,1.0
2024,Notre Dame,4870808,Jeremiyah Love,RB,,16,1,0.0625,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4429101,Jordan Botelho,DL,dl_edge,16,3,0.1875,0.442327588649853,12.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0
2024,Notre Dame,4429411,Jordan Clark,S,db,16,14,0.875,1.2163719237150545,36.0,28.0,2.0,0.0,1.0,5.0,1.0,0.0
2024,Notre Dame,5150424,Jordan Faison,WR,,16,3,0.1875,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,5218516,Joseph Vinci,LS,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4685299,Joshua Burnham,DL,dl_edge,16,12,0.75,1.3290600835815425,30.0,16.0,6.5,2.0,3.0,1.0,0.0,1.0
2024,Notre Dame,5081702,Junior Tuihalamaka,DL,dl_edge,16,11,0.6875,1.4385963133706383,32.0,18.0,6.0,3.0,3.0,1.0,1.0,2.0
2024,Notre Dame,4705623,Kahanu Kia,LB,lb,16,1,0.0625,-0.6438158568384456,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,5085107,Karson Hobbs,DB,db,16,2,0.125,-0.41436700191368503,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,Notre Dame,5110020,Kennedy Urlacher,S,db,16,8,0.5,-0.036222485445277584,12.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0
2024,Notre Dame,5122406,Kobi Onyiuke,DL,dl_edge,16,1,0.0625,-0.888195490816319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,5079748,Kyngstonn Viliamu-Asa,LB,lb,16,12,0.75,1.032203054730279,38.0,9.0,3.0,1.5,2.0,1.0,1.0,1.0
2024,Notre Dame,5079629,Leonard Moore,CB,db,16,15,0.9375,1.8873854798688436,48.0,34.0,2.0,0.0,1.0,11.0,2.0,0.0
2024,Notre Dame,5079723,Loghan Thomas,DL,dl_edge,16,7,0.4375,0.3450555871773377,7.0,4.0,1.5,1.5,1.0,0.0,0.0,0.0
2024,Notre Dame,5121819,Luke Talich,S,db,16,11,0.6875,0.23157486336202562,20.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,Notre Dame,4694237,Max Hurleman,CB,db,16,9,0.5625,-0.34157740658235425,13.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,Notre Dame,5079475,Micah Gilbert,WR,,16,1,0.0625,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4607894,Mitch Jeter,PK,,16,2,0.125,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4683243,Mitchell Evans,TE,,16,1,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4596542,Pat Coogan,OL,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4871093,Preston Zinter,TE,,16,3,0.1875,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4683423,Riley Leonard,QB,,16,2,0.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4428151,R.J. Oben,DL,dl_edge,16,13,0.8125,0.19553872595845243,19.0,10.0,1.5,1.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4427427,Rod Heard,S,db,16,15,0.9375,0.66931406358881,37.0,25.0,2.0,1.0,1.0,4.0,0.0,1.0
2024,Notre Dame,4430838,Rylie Mills,DL,dl_edge,16,13,0.8125,1.9592379138419203,37.0,19.0,8.5,7.5,4.0,0.0,0.0,0.0
2024,Notre Dame,5146165,Sean Sevillano Jr.,DL,dl_edge,16,2,0.125,-0.6858749452416486,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4685694,Steven Angeli,QB,,16,1,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,5218506,Tae Johnson,S,db,16,2,0.125,-0.6646446310650661,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,-6965,Team,,,16,1,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,5144960,Teddy Rezac,LB,lb,16,1,0.0625,-0.7706292426005965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,5218508,Tommy Powlus,LB,lb,16,1,0.0625,-0.7706292426005965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4898075,Tre Reader,LB,lb,16,1,0.0625,-0.7706292426005965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4685711,Ty Chan,OL,,16,1,0.0625,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Notre Dame,4431005,Xavier Watts,S,db,16,16,1.0,2.5138382948664804,83.0,53.0,3.5,0.0,4.0,9.0,6.0,1.0
2024,Ohio,5083299,Adonis Williams Jr.,S,db,14,9,0.6428571428571429,0.5361760047053983,33.0,19.0,1.0,0.0,0.0,3.0,0.0,1.0
2024,Ohio,5228772,Aiden Lowery,TE,,14,1,0.07142857142857142,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4709392,Anthony Tyus III,RB,,14,4,0.2857142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5083308,Austin Brawley,S,db,14,7,0.5,0.9054817240084565,38.0,23.0,1.5,0.0,0.0,2.0,1.0,0.0
2024,Ohio,5156082,Austin Mitchell,DT,dl_edge,14,2,0.14285714285714285,-0.4401672162442671,3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0
2024,Ohio,5093401,Bailey Russ,S,db,14,2,0.14285714285714285,-0.7388331655426279,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4569544,Ben McNaboe,DE,dl_edge,14,13,0.9285714285714286,1.8583257307734264,44.0,15.0,7.0,3.5,7.0,3.0,1.0,0.0
2024,Ohio,4694079,Blake Leake,LB,lb,14,14,1.0,1.4237414712806664,94.0,35.0,4.5,0.5,1.0,3.0,1.0,0.0
2024,Ohio,4709790,Bradley Weaver,DL,dl_edge,14,13,0.9285714285714286,2.5351999821258047,44.0,23.0,15.5,9.0,10.0,0.0,0.0,1.0
2024,Ohio,4880235,Bralen Henderson,DT,dl_edge,14,12,0.8571428571428571,0.6487485337794148,23.0,13.0,1.5,1.0,2.0,1.0,0.0,1.0
2024,Ohio,4880413,Cam Rice,DL,dl_edge,14,12,0.8571428571428571,1.4455462135028223,29.0,10.0,7.5,2.0,4.0,1.0,0.0,0.0
2024,Ohio,4685733,Cecil Doggette Jr.,DL,dl_edge,14,13,0.9285714285714286,1.4811104312893384,32.0,9.0,7.0,3.0,3.0,0.0,0.0,0.0
2024,Ohio,4430384,Chris Mayfield,DT,dl_edge,14,6,0.42857142857142855,0.44487101799882367,9.0,1.0,2.5,0.5,2.0,0.0,0.0,0.0
2024,Ohio,4689594,Colby Garfield,LS,,14,2,0.14285714285714285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2024,Ohio,4578436,Coleman Owen,WR,,14,2,0.14285714285714285,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5179394,DJ Morton,S,db,14,1,0.07142857142857142,-0.843396032098634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5125829,DJ Walker,S,db,14,14,1.0,1.4485346649452908,53.0,34.0,7.0,0.0,0.0,7.0,1.0,0.0
2024,Ohio,4876276,Dustin Johnson,S,db,14,14,1.0,0.8547641207192842,77.0,46.0,1.5,0.0,0.0,4.0,0.0,1.0
2024,Ohio,4429552,Eamonn Dennis,WR,,14,2,0.14285714285714285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5092217,Gianni Spetic,PK,,14,3,0.21428571428571427,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5113973,Jack Fries,LB,lb,14,7,0.5,-0.4695966535404007,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5088375,Jake Bruno,TE,,14,3,0.21428571428571427,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5092260,Jalen Thomeson,S,db,14,8,0.5714285714285714,-0.22501778348739332,21.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5121609,Jay Crable,DB,db,14,3,0.21428571428571427,-0.6646446310650661,3.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4595023,Jaylen Johnson,S,db,14,3,0.21428571428571427,-0.6646446310650661,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5083310,Jordon Jones,OL,,14,1,0.07142857142857142,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5192394,JT Haskins,S,db,14,3,0.21428571428571427,-0.5600817645090599,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4602947,Kaci Seegars,DE,dl_edge,14,9,0.6428571428571429,0.7644040652031667,12.0,6.0,4.5,1.0,2.0,0.0,0.0,1.0
2024,Ohio,5156065,Kadin Schmitz,LB,lb,14,12,0.8571428571428571,0.9494981299189249,32.0,16.0,3.5,3.5,0.0,0.0,0.0,0.0
2024,Ohio,5121687,Kendall Bannister,CB,db,14,1,0.07142857142857142,-0.7388331655426279,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5156079,Khamani Debrow,WR,,14,2,0.14285714285714285,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4882714,Marcel Walker,DE,dl_edge,14,14,1.0,2.1105875269845127,56.0,33.0,7.5,6.0,7.0,2.0,1.0,0.0
2024,Ohio,5228761,Max Rodarte,WR,,14,1,0.07142857142857142,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4696118,Michael Mack II,CB,db,14,10,0.7142857142857143,-0.3237852654823085,14.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5083312,Michael Molnar,LB,lb,14,1,0.07142857142857142,-0.5679768261281692,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4431960,Miles Fleming,S,db,14,3,0.21428571428571427,-0.6070995330718827,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5228778,Nathan Hale,DT,dl_edge,14,1,0.07142857142857142,-0.888195490816319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5228762,Nick Poulos,QB,,14,3,0.21428571428571427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4610131,Parker Navarro,QB,,14,5,0.35714285714285715,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5082363,Reise Collier,LB,lb,14,1,0.07142857142857142,-0.6409815632762292,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5156080,RJ Keuchler,DT,dl_edge,14,1,0.07142857142857142,-0.514459666313991,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4819228,Rodney Harris II,WR,,14,1,0.07142857142857142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,4565547,Roman Parodie,CB,db,14,13,0.9285714285714286,1.5878720620171973,51.0,29.0,0.0,0.0,0.0,10.0,1.0,2.0
2024,Ohio,4710764,Shay Taylor,LB,lb,14,13,0.9285714285714286,2.323846551991947,74.0,31.0,11.0,4.0,3.0,4.0,1.0,1.0
2024,Ohio,5088324,Sinn Brennan,DE,dl_edge,14,1,0.07142857142857142,-0.5779809831033111,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5193091,Stellan Bowman,LB,lb,14,10,0.7142857142857143,0.10799772048950648,26.0,8.0,2.5,0.0,1.0,0.0,0.0,0.0
2024,Ohio,5156052,Tank Pearson,CB,db,14,13,0.9285714285714286,1.9907291262023517,50.0,33.0,1.5,0.0,0.0,6.0,4.0,0.0
2024,Ohio,-7006,Team,,,14,1,0.07142857142857142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5147232,Tony Mathis,CB,db,14,5,0.35714285714285715,-0.1614270664025553,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,Ohio,5228784,Walter Bob,DE,dl_edge,14,4,0.2857142857142857,-0.5328253608072474,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio,5083301,Xander Karagosian,S,db,14,2,0.14285714285714285,-0.7388331655426279,2.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0
2024,Ohio State,5079680,Aaron Scott Jr.,DB,db,16,3,0.1875,-0.41436700191368503,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,Ohio State,4950400,Arvell Reese,LB,lb,16,13,0.8125,0.4734834358779441,43.0,18.0,3.5,0.5,2.0,0.0,0.0,0.0
2024,Ohio State,4917984,Austin Siereveld,OL,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4870835,Brandon Inniss,WR,,16,1,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5079737,Bryce West,CB,db,16,2,0.125,-0.5189298684696911,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,Ohio State,4685324,Caden Curry,DE,dl_edge,16,14,0.875,0.9030362346008614,22.0,15.0,3.5,2.5,1.0,0.0,0.0,0.0
2024,Ohio State,4870706,Caleb Downs,S,db,16,16,1.0,1.7678622089477811,81.0,48.0,7.5,0.5,1.0,6.0,2.0,0.0
2024,Ohio State,4906373,Calvin Simpson-Hunt,CB,db,16,2,0.125,-0.7388331655426279,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4871023,Carnell Tate,WR,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4685372,C.J. Hicks,DE,dl_edge,16,10,0.625,0.7108763138152149,22.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0
2024,Ohio State,4429071,Cody Simon,LB,lb,16,15,0.9375,2.91610384821034,112.0,51.0,12.5,7.0,0.0,7.0,0.0,1.0
2024,Ohio State,4832035,Davison Igbinosun,CB,db,16,16,1.0,1.7857469026138812,45.0,30.0,2.0,0.0,0.0,9.0,2.0,1.0
2024,Ohio State,4432668,Denzel Burke,CB,db,16,14,0.875,1.238453152610958,48.0,37.0,3.0,0.0,0.0,2.0,2.0,0.0
2024,Ohio State,5081815,Diant Griffin,DB,db,16,1,0.0625,-0.843396032098634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5145736,Dominic Kirks,DL,dl_edge,16,1,0.0625,-0.888195490816319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5079485,Eddrick Houston,DT,dl_edge,16,5,0.3125,-0.5820963219475167,7.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
2024,Ohio State,4567750,Emeka Egbuka,WR,,16,2,0.125,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4685511,Gabe Powers,LB,lb,16,4,0.25,-0.19337637422204268,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
2024,Ohio State,4868356,Hero Kanu,DL,dl_edge,16,4,0.25,-0.6858749452416486,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4431590,Jack Sawyer,DE,dl_edge,16,16,1.0,2.3638537705684275,59.0,25.0,9.0,9.0,8.0,6.0,1.0,3.0
2024,Ohio State,4870950,Jason Moore,DT,dl_edge,16,2,0.125,-0.798667223171238,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4431498,Jayden Ballard,WR,,16,1,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5081814,Jayden Fielding,PK,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5079518,Jaylen McClain,S,db,16,9,0.5625,0.0173243346310127,15.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
2024,Ohio State,4871039,Jelani Thurman,TE,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5079720,Jeremiah Smith,WR,,16,2,0.125,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5150710,Jermaine Mathews Jr.,CB,db,16,12,0.75,-0.21355439582486377,22.0,14.0,2.5,1.0,0.0,0.0,0.0,0.0
2024,Ohio State,4430638,Joey Velazquez,LB,lb,16,1,0.0625,-0.7706292426005965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4705854,John Ferlmann,LS,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4596480,Jordan Hancock,CB,db,16,15,0.9375,1.4786126254981895,48.0,29.0,1.5,0.5,1.0,8.0,1.0,0.0
2024,Ohio State,4429782,Josh Fryar,OL,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4870938,Joshua Mickens,DE,dl_edge,16,2,0.125,-0.2308765048835419,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,Ohio State,4566154,J.T. Tuimoloau,DE,dl_edge,16,15,0.9375,2.5996517563487718,61.0,35.0,21.5,12.5,5.0,3.0,0.0,0.0
2024,Ohio State,4870893,Kayden McDonald,DL,dl_edge,16,11,0.6875,0.17249958442011915,19.0,7.0,1.5,0.0,1.0,1.0,0.0,0.0
2024,Ohio State,5081821,Kenyatta Jackson,DE,dl_edge,16,10,0.625,0.40058844246144354,16.0,8.0,3.0,1.5,0.0,1.0,0.0,1.0
2024,Ohio State,4429110,Lathan Ransom,S,db,16,15,0.9375,1.0775344689451183,75.0,46.0,8.5,1.0,1.0,2.0,1.0,1.0
2024,Ohio State,4432768,Lorenzo Styles Jr.,CB,db,16,11,0.6875,0.4618793775843071,16.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0
2024,Ohio State,4917948,Malik Hartford,DB,db,16,7,0.4375,-0.1310527343241108,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,Ohio State,4693205,Mitchell Melton,DE,dl_edge,16,6,0.375,0.713990972228353,12.0,6.0,3.5,2.0,1.0,0.0,0.0,0.0
2024,Ohio State,4693208,Patrick Gurd,TE,,16,1,0.0625,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5079667,Payton Pierce,LB,lb,16,3,0.1875,-0.5992443328647681,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4685702,Quinshon Judkins,RB,,16,1,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,5081807,Sonny Styles,LB,lb,16,16,1.0,2.6395727377853038,100.0,49.0,11.0,6.0,0.0,5.0,0.0,1.0
2024,Ohio State,-7014,Team,,,16,1,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4431118,Ty Hamilton,DT,dl_edge,16,15,0.9375,1.326647668857308,51.0,14.0,6.0,3.5,1.0,0.0,0.0,1.0
2024,Ohio State,4431615,Tyleik Williams,DT,dl_edge,16,13,0.8125,1.2815207125842154,46.0,16.0,8.0,2.5,1.0,1.0,0.0,0.0
2024,Ohio State,4432729,Tywone Malone,DT,dl_edge,16,6,0.375,-0.3354031310238289,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4429955,Will Howard,QB,,16,7,0.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ohio State,4915838,Will Smith Jr.,DT,dl_edge,16,1,0.0625,-0.888195490816319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Oklahoma,4899363,Adepoju Adebawore,DL,dl_edge,13,2,0.15384615384615385,-0.11056044291034983,4.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0
2024,Oklahoma,4918114,Ashton Sanders,DL,dl_edge,13,1,0.07692307692307693,-0.5932168006786682,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2024,Oklahoma,4890373,Bauer Sharp,TE,,13,2,0.15384615384615385,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Oklahoma,4914219,Ben Anderson,LS,,13,3,0.23076923076923078,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Oklahoma,5130791,Bergin Kysar,DL,dl_edge,13,1,0.07692307692307693,-0.888195490816319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Oklahoma,4431194,Billy Bowman,DB,db,13,12,0.9230769230769231,1.4075543553485388,55.0,34.0,2.5,0.0,1.0,3.0,2.0,2.0
2024,Oklahoma,4711686,Caiden Woullard,DL,dl_edge,13,9,0.6923076923076923,0.7281564252296612,13.0,4.0,2.5,1.5,2.0,1.0,0.0,0.0
2024,Oklahoma,4428637,DaJon Terry,DL,dl_edge,13,12,0.9230769230769231,0.3874353725605769,22.0,11.0,5.0,0.5,0.0,0.0,0.0,1.0
2024,Oklahoma,4685582,Damonic Williams,DL,dl_edge,13,13,1.0,0.9953579768570231,36.0,13.0,4.5,1.0,2.0,0.0,0.0,0.0
2024,Oklahoma,4683215,Danny Stutsman,LB,lb,13,12,0.9230769230769231,1.0020892397638697,110.0,44.0,8.0,1.0,3.0,0.0,0.0,0.0
2024,Oklahoma,4685439,Dasan Mccullough,LB,lb,13,7,0.5384615384615384,0.032158689779230004,17.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0
2024,Oklahoma,5079711,David Stone,DL,dl_edge,13,5,0.38461538461538464,0.0217820052933266,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2024,Oklahoma,4879695,Davon Sears,DL,dl_edge,13,2,0.15384615384615385,-0.05251236887838877,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
2024,Oklahoma,4683151,Deion Burks,WR,,13,2,0.15384615384615385,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Oklahoma,5147178,Devon Jordan,CB,db,13,1,0.07692307692307693,-0.843396032098634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Oklahoma,4699784,Dezjhon Malone,DB,db,13,10,0.7692307692307693,0.48610632170909934,27.0,21.0,1.5,0.0,0.0,3.0,0.0,0.0
2024,Oklahoma,5079337,Eli Bowen,DB,db,13,10,0.7692307692307693,1.0769426401099957,29.0,23.0,2.0,0.0,0.0,4.0,1.0,0.0
2024,Oklahoma,4685473,Emeka Megwa,LB,lb,13,1,0.07692307692307693,-0.7706292426005965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Oklahoma,4431534,Ethan Downs,DL,dl_edge,13,12,0.9230769230769231,1.4229751364859868,29.0,21.0,9.0,3.0,2.0,2.0,0.0,1.0
2024,Oklahoma,4685369,Gracen Halton,DL,dl_edge,13,11,0.8461538461538461,1.5906770914634116,30.0,17.0,6.0,5.0,3.0,0.0,0.0,1.0
