season,subdivision,team_id,team_name,portal_payload_available,incoming_transfer_count,d5_applicable_transfer_count,d5_successfully_resolved_count,d5_legitimate_zero_or_non_applicable_count,d5_resolution_failure_count,d5_applicability_unknown_count,joined_prior_usage_count,unmatched_incoming_count,undetermined_incoming_count,observed_incoming_prior_offensive_usage,observed_incoming_prior_usage,unresolved_prior_offensive_usage_upper_bound,unresolved_offensive_usage_missing_upper_bound,unmatched_prior_usage_upper_bound,plausible_prior_offensive_usage_upper_bound_basis,feature_coverage_status,missingness_flag,roster_strength_proxy,conference
2024,fbs,98,Western Kentucky,True,21,9,4,12,5,0,4,5,0,0.964,0.964,4.634,3.67,3.67,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2023 usage payload,partial,1,518.88,
2024,fbs,99,LSU,True,10,4,4,6,0,0,4,0,0,0.771,0.771,0.771,0.0,0.0,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2023 usage payload,complete,0,906.19,
2025,fbs,103,Boston College,True,15,7,4,8,3,0,4,3,0,0.187,0.187,2.356,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,650.12,
2025,fbs,113,Massachusetts,True,35,16,6,19,10,0,6,10,0,0.86,0.86,8.09,7.2299999999999995,7.2299999999999995,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,488.73,
2025,fbs,12,Arizona,True,30,18,8,12,10,0,8,10,0,1.35,1.35,8.58,7.2299999999999995,7.2299999999999995,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,651.62,
2025,fbs,120,Maryland,True,15,7,4,8,3,0,4,3,0,0.388,0.388,2.557,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,699.31,
2025,fbs,127,Michigan State,True,23,10,5,13,5,0,5,5,0,0.5379999999999999,0.5379999999999999,4.153,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,717.42,
2025,fbs,130,Michigan,True,17,9,7,8,2,0,7,2,0,1.682,1.682,3.128,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,907.22,
2025,fbs,135,Minnesota,True,21,12,5,9,7,0,5,7,0,0.42,0.42,5.481,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,711.04,
2025,fbs,142,Missouri,True,21,11,5,10,6,0,5,6,0,0.673,0.673,5.011,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,804.77,
2025,fbs,145,Ole Miss,True,28,17,9,11,8,0,9,8,0,0.741,0.741,6.5249999999999995,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,813.11,
2025,fbs,150,Duke,True,9,6,4,3,2,0,4,2,0,0.636,0.636,2.082,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,669.18,
2025,fbs,151,East Carolina,True,24,8,3,16,5,0,3,5,0,0.115,0.115,3.73,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,611.55,
2025,fbs,152,NC State,True,18,5,1,12,4,1,1,4,1,0.024,0.024,2.916,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,707.51,
2025,fbs,153,North Carolina,True,39,18,4,21,14,0,4,14,0,0.147,0.147,10.269,10.122,10.122,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,753.2,
2025,fbs,154,Wake Forest,True,33,18,9,15,9,0,9,9,0,0.647,0.647,7.154,6.507,6.507,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,627.16,
2025,fbs,158,Nebraska,True,15,5,2,10,3,0,2,3,0,0.14100000000000001,0.14100000000000001,2.31,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,821.39,
2025,fbs,164,Rutgers,True,19,9,2,10,7,0,2,7,0,0.117,0.117,5.178,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,689.22,
2025,fbs,166,New Mexico State,True,21,12,5,9,7,0,5,7,0,0.554,0.554,5.615,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,402.9,
2025,fbs,167,New Mexico,True,35,17,5,18,12,0,5,12,0,0.988,0.988,9.664,8.676,8.676,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,378.8,
2025,fbs,183,Syracuse,True,16,9,1,7,8,0,1,8,0,0.045,0.045,5.829,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,727.83,
2025,fbs,189,Bowling Green,True,21,8,4,13,4,0,4,4,0,0.373,0.373,3.2649999999999997,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,527.31,
2025,fbs,193,Miami (OH),True,16,12,5,4,7,0,5,7,0,0.40900000000000003,0.40900000000000003,5.47,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,592.1,
2025,fbs,194,Ohio State,True,11,6,3,5,3,0,3,3,0,0.54,0.54,2.709,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,973.69,
2025,fbs,195,Ohio,True,21,9,4,12,5,0,4,5,0,0.25,0.25,3.8649999999999998,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,469.99,
2025,fbs,197,Oklahoma State,True,40,20,8,20,12,0,8,12,0,0.427,0.427,9.103,8.676,8.676,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,702.74,
2025,fbs,2,Auburn,True,21,9,6,12,3,0,6,3,0,1.424,1.424,3.593,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,891.84,
2025,fbs,2005,Air Force,True,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,no_incoming_transfer,0,,
2025,fbs,2006,Akron,True,17,11,4,6,7,0,4,7,0,0.28099999999999997,0.28099999999999997,5.342,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,537.21,
2025,fbs,201,Oklahoma,True,20,14,8,6,6,0,8,6,0,1.428,1.428,5.766,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,882.59,
2025,fbs,202,Tulsa,True,31,19,2,12,17,0,2,17,0,0.08,0.08,12.371,12.291,12.291,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,594.78,
2025,fbs,2026,App State,True,32,16,7,16,9,0,7,9,0,0.393,0.393,6.8999999999999995,6.507,6.507,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,611.31,
2025,fbs,2032,Arkansas State,True,32,16,5,16,11,0,5,11,0,0.752,0.752,8.705,7.952999999999999,7.952999999999999,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,591.27,
2025,fbs,204,Oregon State,True,14,8,3,6,5,0,3,5,0,0.651,0.651,4.266,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,667.99,
2025,fbs,2050,Ball State,True,24,13,5,11,8,0,5,8,0,0.423,0.423,6.207,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,495.35,
2025,fbs,2084,Buffalo,True,8,3,2,5,1,0,2,1,0,0.075,0.075,0.7979999999999999,0.723,0.723,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,513.33,
2025,fbs,21,San Diego State,True,19,12,4,7,8,0,4,8,0,0.363,0.363,6.147,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,594.27,
2025,fbs,2116,UCF,True,38,17,8,21,9,0,8,9,0,1.037,1.037,7.544,6.507,6.507,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,709.99,
2025,fbs,2117,Central Michigan,True,10,5,1,5,4,0,1,4,0,0.059,0.059,2.951,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,481.16,
2025,fbs,213,Penn State,True,8,4,1,4,3,0,1,3,0,0.106,0.106,2.275,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,910.42,
2025,fbs,2132,Cincinnati,True,20,9,5,11,4,0,5,4,0,0.457,0.457,3.3489999999999998,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,644.1,
2025,fbs,218,Temple,True,24,11,3,13,8,0,3,8,0,0.55,0.55,6.334,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,507.91,
2025,fbs,2199,Eastern Michigan,True,20,10,2,10,8,0,2,8,0,0.211,0.211,5.995,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,572.9,
2025,fbs,221,Pittsburgh,True,15,8,3,7,5,0,3,5,0,0.063,0.063,3.678,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,681.21,
2025,fbs,2226,Florida Atlantic,True,38,14,4,24,10,0,4,10,0,1.171,1.171,8.401,7.2299999999999995,7.2299999999999995,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,605.22,
2025,fbs,2229,Florida International,True,23,11,5,12,6,0,5,6,0,0.565,0.565,4.9030000000000005,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,562.61,
2025,fbs,2247,Georgia State,True,27,17,5,10,12,0,5,12,0,0.33,0.33,9.006,8.676,8.676,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,611.97,
2025,fbs,228,Clemson,True,4,2,1,2,1,0,1,1,0,0.117,0.117,0.84,0.723,0.723,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,918.43,
2025,fbs,2294,Iowa,True,9,5,3,4,2,0,3,2,0,0.776,0.776,2.222,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,710.0,
2025,fbs,23,San José State,True,13,6,3,7,3,0,3,3,0,0.082,0.082,2.251,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,522.91,
2025,fbs,2305,Kansas,True,27,12,5,15,7,0,5,7,0,0.317,0.317,5.378,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,705.32,
2025,fbs,2306,Kansas State,True,16,9,3,7,6,0,3,6,0,0.10600000000000001,0.10600000000000001,4.444,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,705.85,
2025,fbs,2309,Kent State,True,12,6,2,6,4,0,2,4,0,0.06,0.06,2.952,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,456.24,
2025,fbs,2335,Liberty,True,20,9,4,11,5,0,4,5,0,0.976,0.976,4.590999999999999,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,599.12,
2025,fbs,2348,Louisiana Tech,True,9,4,1,5,3,0,1,3,0,0.029,0.029,2.198,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,493.5,
2025,fbs,235,Memphis,True,36,13,5,23,8,0,5,8,0,0.83,0.83,6.614,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,668.63,
2025,fbs,238,Vanderbilt,True,20,10,0,10,10,0,0,10,0,0.0,0.0,7.2299999999999995,7.2299999999999995,7.2299999999999995,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,685.42,
2025,fbs,239,Baylor,True,23,9,4,14,5,0,4,5,0,0.261,0.261,3.876,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,726.3,
2025,fbs,2390,Miami,True,18,8,6,10,2,0,6,2,0,0.7989999999999999,0.7989999999999999,2.245,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,874.57,
2025,fbs,2393,Middle Tennessee,True,12,11,2,1,9,0,2,9,0,0.051000000000000004,0.051000000000000004,6.558,6.507,6.507,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,520.55,
2025,fbs,24,Stanford,True,17,12,8,5,4,0,8,4,0,1.299,1.299,4.191,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,707.27,
2025,fbs,242,Rice,True,11,6,3,5,3,0,3,3,0,0.142,0.142,2.311,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,530.06,
2025,fbs,2426,Navy,True,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,no_incoming_transfer,0,,
2025,fbs,2429,Charlotte,True,34,14,7,20,7,0,7,7,0,0.641,0.641,5.702,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,526.3,
2025,fbs,2433,UL Monroe,True,14,8,3,6,5,0,3,5,0,0.161,0.161,3.776,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,473.34,
2025,fbs,2439,UNLV,True,40,19,10,21,9,0,10,9,0,1.067,1.067,7.574,6.507,6.507,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,700.54,
2025,fbs,2440,Nevada,True,20,8,3,12,5,0,3,5,0,0.158,0.158,3.7729999999999997,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,488.69,
2025,fbs,245,Texas A&M,True,13,7,5,6,2,0,5,2,0,0.614,0.614,2.06,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,917.29,
2025,fbs,2459,Northern Illinois,True,5,1,0,4,1,0,0,1,0,0.0,0.0,0.723,0.723,0.723,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,471.01,
2025,fbs,248,Houston,True,28,11,5,17,6,0,5,6,0,0.796,0.796,5.134,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,656.74,
2025,fbs,2483,Oregon,True,11,6,3,5,3,0,3,3,0,0.398,0.398,2.567,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,941.22,
2025,fbs,249,North Texas,True,34,12,4,22,8,0,4,8,0,0.414,0.414,6.1979999999999995,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,569.15,
2025,fbs,25,California,True,36,18,8,18,10,0,8,10,0,0.519,0.519,7.749,7.2299999999999995,7.2299999999999995,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,726.21,
2025,fbs,2509,Purdue,True,51,24,8,27,16,0,8,16,0,0.326,0.326,11.894,11.568,11.568,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,687.74,
2025,fbs,251,Texas,True,11,3,1,8,2,0,1,2,0,0.071,0.071,1.517,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,973.54,
2025,fbs,252,BYU,True,13,6,2,7,4,0,2,4,0,0.061,0.061,2.953,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,649.36,
2025,fbs,2534,Sam Houston,True,26,13,4,13,9,0,4,9,0,0.332,0.332,6.8389999999999995,6.507,6.507,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,477.35,
2025,fbs,254,Utah,True,21,13,11,8,2,0,11,2,0,1.36,1.36,2.806,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,707.86,
2025,fbs,256,James Madison,True,29,13,6,16,7,0,6,7,0,1.017,1.017,6.077999999999999,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,459.53,
2025,fbs,2567,SMU,True,20,8,4,12,4,0,4,4,0,0.513,0.513,3.405,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,766.67,
2025,fbs,2572,Southern Miss,True,52,26,10,26,16,0,10,16,0,1.033,1.033,12.600999999999999,11.568,11.568,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,602.53,
2025,fbs,2579,South Carolina,True,18,8,3,10,5,0,3,5,0,0.41700000000000004,0.41700000000000004,4.032,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,833.26,
2025,fbs,258,Virginia,True,31,14,4,17,10,0,4,10,0,0.95,0.95,8.18,7.2299999999999995,7.2299999999999995,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,666.74,
2025,fbs,259,Virginia Tech,True,30,12,5,18,7,0,5,7,0,0.749,0.749,5.81,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,712.19,
2025,fbs,26,UCLA,True,30,13,4,17,9,0,4,9,0,0.744,0.744,7.2509999999999994,6.507,6.507,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,766.62,
2025,fbs,2623,Missouri State,True,15,8,2,7,6,0,2,6,0,0.128,0.128,4.466,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,426.1,
2025,fbs,2628,TCU,True,11,6,3,5,3,0,3,3,0,0.216,0.216,2.3850000000000002,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,745.01,
2025,fbs,2633,Tennessee,True,7,5,1,2,4,0,1,4,0,0.298,0.298,3.19,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,866.57,
2025,fbs,2636,UTSA,True,20,8,4,12,4,0,4,4,0,0.33699999999999997,0.33699999999999997,3.229,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,662.09,
2025,fbs,2638,UTEP,True,26,9,2,17,7,0,2,7,0,0.13999999999999999,0.13999999999999999,5.201,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,551.88,
2025,fbs,264,Washington,True,18,5,3,13,2,0,3,2,0,0.062,0.062,1.508,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,720.56,
2025,fbs,2641,Texas Tech,True,21,10,3,11,7,0,3,7,0,0.278,0.278,5.339,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,757.49,
2025,fbs,2649,Toledo,True,20,9,3,11,6,0,3,6,0,0.295,0.295,4.633,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,620.13,
2025,fbs,265,Washington State,True,34,12,5,22,7,0,5,7,0,0.551,0.551,5.612,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,569.46,
2025,fbs,2653,Troy,True,16,10,2,6,8,0,2,8,0,0.166,0.166,5.95,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,561.87,
2025,fbs,2655,Tulane,True,30,16,8,14,8,0,8,8,0,1.2309999999999999,1.2309999999999999,7.015,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,650.87,
2025,fbs,2711,Western Michigan,True,23,10,4,13,6,0,4,6,0,0.655,0.655,4.993,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,534.35,
2025,fbs,275,Wisconsin,True,18,6,4,12,2,0,4,2,0,0.62,0.62,2.066,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,763.17,
2025,fbs,2751,Wyoming,True,17,6,2,11,4,0,2,4,0,0.16899999999999998,0.16899999999999998,3.061,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,489.33,
2025,fbs,276,Marshall,True,52,23,6,29,17,0,6,17,0,0.501,0.501,12.792,12.291,12.291,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,590.64,
2025,fbs,277,West Virginia,True,51,27,10,24,17,0,10,17,0,0.74,0.74,13.031,12.291,12.291,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,662.33,
2025,fbs,278,Fresno State,True,21,11,4,10,7,0,4,7,0,1.185,1.185,6.246,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,586.84,
2025,fbs,290,Georgia Southern,True,16,6,3,10,3,0,3,3,0,0.159,0.159,2.328,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,574.48,
2025,fbs,295,Old Dominion,True,12,6,0,6,6,0,0,6,0,0.0,0.0,4.338,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,477.45,
2025,fbs,30,USC,True,15,6,2,9,4,0,2,4,0,0.228,0.228,3.12,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,847.53,
2025,fbs,309,Louisiana,True,5,4,1,1,3,0,1,3,0,0.024,0.024,2.193,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,585.82,
2025,fbs,324,Coastal Carolina,True,30,11,5,19,6,0,5,6,0,0.933,0.933,5.271,4.338,4.338,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,610.88,
2025,fbs,326,Texas State,True,34,12,7,22,5,0,7,5,0,0.589,0.589,4.204,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,612.16,
2025,fbs,328,Utah State,True,24,10,5,14,5,0,5,5,0,0.131,0.131,3.7459999999999996,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,503.59,
2025,fbs,333,Alabama,True,11,8,4,3,4,0,4,4,0,0.222,0.222,3.114,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,993.55,
2025,fbs,338,Kennesaw State,True,27,15,5,12,10,0,5,10,0,0.33599999999999997,0.33599999999999997,7.566,7.2299999999999995,7.2299999999999995,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,338.87,
2025,fbs,344,Mississippi State,True,32,17,10,15,7,0,10,7,0,0.86,0.86,5.921,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,770.48,
2025,fbs,349,Army,True,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,no_incoming_transfer,0,23.66,
2025,fbs,356,Illinois,True,18,9,5,9,4,0,5,4,0,0.569,0.569,3.461,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,662.13,
2025,fbs,36,Colorado State,True,18,6,4,12,2,0,4,2,0,0.29400000000000004,0.29400000000000004,1.74,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,583.71,
2025,fbs,38,Colorado,True,33,17,7,16,10,0,7,10,0,1.021,1.021,8.251,7.2299999999999995,7.2299999999999995,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,755.2,
2025,fbs,41,UConn,True,23,9,4,14,5,0,4,5,0,0.434,0.434,4.0489999999999995,3.6149999999999998,3.6149999999999998,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,568.12,
2025,fbs,48,Delaware,True,8,4,0,4,4,0,0,4,0,0.0,0.0,2.892,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,242.85,
2025,fbs,5,UAB,True,29,12,4,17,8,0,4,8,0,0.362,0.362,6.146,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,540.93,
2025,fbs,52,Florida State,True,22,13,6,9,7,0,6,7,0,1.173,1.173,6.234,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,828.45,
2025,fbs,55,Jacksonville State,True,22,10,3,12,7,0,3,7,0,0.381,0.381,5.442,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,519.93,
2025,fbs,57,Florida,True,8,3,2,5,1,0,2,1,0,0.28200000000000003,0.28200000000000003,1.005,0.723,0.723,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,898.58,
2025,fbs,58,South Florida,True,23,10,6,13,4,0,6,4,0,0.23399999999999999,0.23399999999999999,3.126,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,666.89,
2025,fbs,59,Georgia Tech,True,23,10,3,13,7,0,3,7,0,0.22,0.22,5.281,5.061,5.061,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,715.56,
2025,fbs,6,South Alabama,True,23,11,2,12,9,0,2,9,0,0.084,0.084,6.590999999999999,6.507,6.507,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,544.87,
2025,fbs,61,Georgia,True,10,5,2,5,3,0,2,3,0,0.122,0.122,2.291,2.169,2.169,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,1002.98,
2025,fbs,62,Hawai'i,True,13,5,1,8,4,0,1,4,0,0.096,0.096,2.988,2.892,2.892,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,481.2,
2025,fbs,66,Iowa State,True,8,4,2,4,2,0,2,2,0,0.134,0.134,1.58,1.446,1.446,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,648.93,
2025,fbs,68,Boise State,True,12,2,1,10,1,0,1,1,0,0.237,0.237,0.96,0.723,0.723,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,610.65,
2025,fbs,77,Northwestern,True,14,9,1,5,8,0,1,8,0,0.157,0.157,5.941,5.784,5.784,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,677.97,
2025,fbs,8,Arkansas,True,31,17,5,14,12,0,5,12,0,0.238,0.238,8.914,8.676,8.676,observed incoming prior offensive usage + resolution-failure count × max overall usage in 2024 usage payload,partial,1,772.64,
