portal_index,season,player_name,normalized_player_name,origin,origin_team_id,origin_team_name,origin_match_method,destination,destination_team_id,destination_team_name,destination_match_method,position,position_group,transfer_date,cutoff_state,in_model_relevant_population,rating,stars,is_qb,usage_join_status,usage_join_method,normalization_changed_match,prior_participation_status,prior_participation_reason,prior_participation_method,prior_participation_record_count,prior_usage,incoming_prior_offensive_usage,d5_applicability,d5_applicability_reason,d5_resolution_category,d5_feature_value,d5_unresolved,prior_usage_record_count,portal_normalized_key_count,priority_rank
7285,2024,Cade McConnell,cade mcconnell,Minnesota,135,Minnesota,exact_normalized_name,Vanderbilt,238,Vanderbilt,exact_normalized_name,IOL,ol,2024-04-16,on_or_before_cutoff,True,,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,15,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,198
11801,2025,Cartevious Norton,cartevious norton,Charlotte,2429,Charlotte,exact_normalized_name,South Florida,58,South Florida,exact_normalized_name,RB,rb,2024-12-16,on_or_before_cutoff,True,,3,False,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,13,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,199
1648,2021,Davontavean Martin,davontavean martin,Washington State,265,Washington State,exact_normalized_name,Oklahoma State,197,Oklahoma State,exact_normalized_name,WR,wr,2020-08-03,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,12,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,200
3551,2022,Deajaun McDougle,deajaun mcdougle,Maryland,120,Maryland,exact_normalized_name,Tulane,2655,Tulane,exact_normalized_name,WR,wr,2021-12-15,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,201
1018,2021,DJ Turner,dj turner,Maryland,120,Maryland,exact_normalized_name,Pittsburgh,221,Pittsburgh,exact_normalized_name,WR,wr,2020-08-17,on_or_before_cutoff,True,,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,30,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,202
7685,2024,Donald Lee,donald lee,Grambling,,,not_in_fbs_population_or_unrecognized,UAB,5,UAB,exact_normalized_name,CB,db,2024-04-16,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,9,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,203
13156,2025,Duane Thomas Jr.,duane thomas jr,Charlotte,2429,Charlotte,exact_normalized_name,UCF,2116,UCF,exact_normalized_name,WR,wr,2025-01-18,on_or_before_cutoff,True,,3,False,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,204
13476,2025,Jakolbe Baldwin,jakolbe baldwin,NC State,152,NC State,exact_normalized_name,Marshall,276,Marshall,exact_normalized_name,WR,wr,2024-12-21,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,205
1910,2022,James Ziglor III,james ziglor iii,Vanderbilt,238,Vanderbilt,exact_normalized_name,Buffalo,2084,Buffalo,exact_normalized_name,RB,rb,2022-07-07,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,25,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,206
7524,2024,Jaylon Griffin,jaylon griffin,Tulane,2655,Tulane,exact_normalized_name,Texas State,326,Texas State,exact_normalized_name,WR,wr,2024-04-22,on_or_before_cutoff,True,,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,207
6127,2023,Jordan Davis,jordan davis,South Carolina,2579,South Carolina,exact_normalized_name,South Alabama,6,South Alabama,exact_normalized_name,OT,ol,2022-12-07,on_or_before_cutoff,True,,3,False,source_team_mismatch,none,False,prior_participation_unknown,ambiguous_player_name_participation_stats,none,12,,,applicability_unknown,offensive_portal_position; ambiguous_player_name_participation_stats,cannot_determine_applicability,,True,0,1,208
6037,2023,Jordan White,jordan white,West Virginia,277,West Virginia,exact_normalized_name,Liberty,2335,Liberty,exact_normalized_name,IOL,ol,2022-12-09,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,prior_participation_unknown,ambiguous_player_name_participation_stats,none,15,,,applicability_unknown,offensive_portal_position; ambiguous_player_name_participation_stats,cannot_determine_applicability,,True,0,1,209
12065,2025,Joshua Nobles,joshua nobles,Jackson State,,,not_in_fbs_population_or_unrecognized,Massachusetts,113,Massachusetts,exact_normalized_name,EDGE,dl,2024-12-23,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,15,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,210
12172,2025,Kalen Carroll,kalen carroll,Cincinnati,2132,Cincinnati,exact_normalized_name,Central Michigan,2117,Central Michigan,exact_normalized_name,CB,db,2025-01-13,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,211
1162,2021,Kenney Solomon,kenney solomon,Tennessee,2633,Tennessee,exact_normalized_name,Tulsa,202,Tulsa,exact_normalized_name,WR,wr,2021-05-30,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,212
7308,2024,Keynan Higgins,keynan higgins,San José State,23,San José State,exact_normalized_name,Colorado State,36,Colorado State,exact_normalized_name,WR,wr,2024-04-30,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,213
1827,2022,Malik Williams,malik williams,Wyoming,2751,Wyoming,exact_normalized_name,San José State,23,San José State,exact_normalized_name,OT,ol,2022-03-22,on_or_before_cutoff,True,,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,30,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,214
7761,2024,Max Fletcher,max fletcher,Arkansas,8,Arkansas,exact_normalized_name,Cincinnati,2132,Cincinnati,exact_normalized_name,P,st,2024-04-18,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,11,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,215
3560,2022,Myles Brooks,myles brooks,Stephen F. Austin,,,not_in_fbs_population_or_unrecognized,Louisiana Tech,2348,Louisiana Tech,exact_normalized_name,CB,db,2022-01-07,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,216
5330,2023,Xavier Hill,xavier hill,LSU,99,LSU,exact_normalized_name,Memphis,235,Memphis,exact_normalized_name,IOL,ol,2022-12-14,on_or_before_cutoff,True,,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,217
4308,2023,Caleb Johnson,caleb johnson,Incarnate Word,,,not_in_fbs_population_or_unrecognized,Texas State,326,Texas State,exact_normalized_name,OT,ol,2023-01-10,on_or_before_cutoff,True,,2,False,source_team_mismatch,none,False,prior_participation_unknown,ambiguous_player_name_participation_stats,none,17,,,applicability_unknown,offensive_portal_position; ambiguous_player_name_participation_stats,cannot_determine_applicability,,True,0,1,218
3334,2022,EJ Jenkins,ej jenkins,South Carolina,2579,South Carolina,exact_normalized_name,Georgia Tech,59,Georgia Tech,exact_normalized_name,TE,te,2022-04-18,on_or_before_cutoff,True,,2,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,219
2110,2022,Hamze Elzayat,hamze elzayat,Fordham,,,not_in_fbs_population_or_unrecognized,Eastern Michigan,2199,Eastern Michigan,exact_normalized_name,WR,wr,2022-01-02,on_or_before_cutoff,True,,2,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,220
1312,2021,Jerreth Sterns,jerreth sterns,Houston Christian,,,not_in_fbs_population_or_unrecognized,Western Kentucky,98,Western Kentucky,exact_normalized_name,WR,wr,2020-12-14,on_or_before_cutoff,True,,2,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,25,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,221
8244,2024,Jesse Mirco,jesse mirco,Ohio State,194,Ohio State,exact_normalized_name,Vanderbilt,238,Vanderbilt,exact_normalized_name,P,st,2023-12-30,on_or_before_cutoff,True,,2,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,18,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,222
1327,2021,Kaylon Geiger,kaylon geiger,Troy,2653,Troy,exact_normalized_name,Texas Tech,2641,Texas Tech,exact_normalized_name,WR,wr,2021-05-25,on_or_before_cutoff,True,,2,False,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,23,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,223
97,2021,Mark Williams,mark williams,Eastern Illinois,,,not_in_fbs_population_or_unrecognized,UL Monroe,2433,UL Monroe,exact_normalized_name,CB,db,2021-06-01,on_or_before_cutoff,True,,2,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,13,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,224
7366,2024,Matthew Shipley,matthew shipley,Hawai'i,62,Hawai'i,exact_normalized_name,Arkansas,8,Arkansas,exact_normalized_name,K,st,2023-12-04,on_or_before_cutoff,True,,2,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,18,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,225
12674,2025,Micah Davis,micah davis,Michigan,130,Michigan,exact_normalized_name,Western Michigan,2711,Western Michigan,exact_normalized_name,S,db,2025-01-02,on_or_before_cutoff,True,,2,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,23,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,226
608,2021,Rico Arnold,rico arnold,Charlotte,2429,Charlotte,exact_normalized_name,Massachusetts,113,Massachusetts,exact_normalized_name,WR,wr,2021-01-03,on_or_before_cutoff,True,,2,False,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,227
5792,2023,Seth Anderson,seth anderson,Iowa,2294,Iowa,exact_normalized_name,Iowa,2294,Iowa,exact_normalized_name,WR,wr,2023-01-01,on_or_before_cutoff,True,,2,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,228
6044,2023,Tyrek Funderburk,tyrek funderburk,Richmond,,,not_in_fbs_population_or_unrecognized,App State,2026,App State,exact_normalized_name,CB,db,2022-12-09,on_or_before_cutoff,True,,2,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,16,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,229
5347,2023,Chandler Rogers,chandler rogers,UL Monroe,2433,UL Monroe,exact_normalized_name,North Texas,249,North Texas,exact_normalized_name,QB,qb,2022-11-29,on_or_before_cutoff,True,,,True,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,42,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,230
2767,2022,Adam Barry,adam barry,Temple,218,Temple,exact_normalized_name,Oregon,2483,Oregon,exact_normalized_name,P,st,2022-01-19,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,11,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,231
7387,2024,Aidan Laros,aidan laros,UT Martin,,,not_in_fbs_population_or_unrecognized,Kentucky,96,Kentucky,exact_normalized_name,P,st,2024-04-24,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,18,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,232
2459,2022,Charles Brown,charles brown,Montana State,,,not_in_fbs_population_or_unrecognized,Texas State,326,Texas State,exact_normalized_name,WR,wr,2022-04-26,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,233
3198,2022,CJ Jones,cj jones,Western Kentucky,98,Western Kentucky,exact_normalized_name,Western Kentucky,98,Western Kentucky,exact_normalized_name,RB,rb,2021-11-30,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,17,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,234
10157,2025,David Chapeau,david chapeau,Central Michigan,2117,Central Michigan,exact_normalized_name,Louisville,97,Louisville,exact_normalized_name,P,st,2025-08-02,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,20,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,235
10092,2025,Davion Williams,davion williams,Charleston Southern,,,not_in_fbs_population_or_unrecognized,Eastern Michigan,2199,Eastern Michigan,exact_normalized_name,S,db,2024-12-29,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,236
14134,2025,Dennis Moody,dennis moody,North Texas,249,North Texas,exact_normalized_name,North Texas,249,North Texas,exact_normalized_name,RB,rb,2025-02-01,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,13,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,237
7184,2024,Jack Hestera,jack hestera,Charlotte,2429,Charlotte,exact_normalized_name,Utah State,328,Utah State,exact_normalized_name,WR,wr,2024-03-18,on_or_before_cutoff,True,,,False,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,238
13808,2025,Jacob Horvath,jacob horvath,Eastern Illinois,,,not_in_fbs_population_or_unrecognized,North Carolina,153,North Carolina,exact_normalized_name,P,st,2025-04-17,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,21,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,239
314,2021,Jalen Jackson,jalen jackson,Kennesaw State,,,not_in_fbs_population_or_unrecognized,UL Monroe,2433,UL Monroe,exact_normalized_name,WR,wr,2021-03-03,on_or_before_cutoff,True,,,False,no_usage_record,none,False,prior_participation_unknown,ambiguous_player_name_participation_stats,none,17,,,applicability_unknown,offensive_portal_position; ambiguous_player_name_participation_stats,cannot_determine_applicability,,True,0,1,240
2701,2022,JJ Jones,jj jones,Dartmouth,,,not_in_fbs_population_or_unrecognized,New Mexico State,166,New Mexico State,exact_normalized_name,TE,te,2021-12-03,on_or_before_cutoff,True,,,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,12,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,241
13705,2025,John Cannon,john cannon,South Florida,58,South Florida,exact_normalized_name,Western Kentucky,98,Western Kentucky,exact_normalized_name,K,st,2025-01-10,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,242
1428,2021,Joseph Dorceus,joseph dorceus,Memphis,235,Memphis,exact_normalized_name,Tulane,2655,Tulane,exact_normalized_name,DL,dl,2021-05-09,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,17,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,243
13328,2025,Landon Ellis,landon ellis,Richmond,,,not_in_fbs_population_or_unrecognized,James Madison,256,James Madison,exact_normalized_name,WR,wr,2024-12-14,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,8,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,244
6494,2023,Makai Jackson,makai jackson,Saint Francis (PA),,,not_in_fbs_population_or_unrecognized,App State,2026,App State,exact_normalized_name,WR,wr,2022-12-02,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,15,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,245
7352,2024,Malin White,malin white,Cornell,,,not_in_fbs_population_or_unrecognized,Buffalo,2084,Buffalo,exact_normalized_name,EDGE,dl,2023-11-12,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,246
13572,2025,Marshall Nichols,marshall nichols,UNLV,2439,UNLV,exact_normalized_name,Georgia Tech,59,Georgia Tech,exact_normalized_name,P,st,2025-01-02,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,13,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,247
1783,2022,Mike Evans,mike evans,Robert Morris,,,not_in_fbs_population_or_unrecognized,West Virginia,277,West Virginia,exact_normalized_name,WR,wr,2021-12-04,on_or_before_cutoff,True,,,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,248
13114,2025,Myles Butler,myles butler,Campbellsville,,,not_in_fbs_population_or_unrecognized,Jacksonville State,55,Jacksonville State,exact_normalized_name,LB,lb,2025-01-10,on_or_before_cutoff,True,,,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,5,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,249
1255,2021,Prather Hudson,prather hudson,Georgia,61,Georgia,exact_normalized_name,Illinois,356,Illinois,exact_normalized_name,S,db,2021-01-01,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,250
11931,2025,Rece Verhoff,rece verhoff,Marshall,276,Marshall,exact_normalized_name,North Carolina,153,North Carolina,exact_normalized_name,K,st,2025-04-17,on_or_before_cutoff,True,,,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,251
2308,2022,Terrell Jennings,terrell jennings,Minnesota State,,,not_in_fbs_population_or_unrecognized,Illinois,356,Illinois,exact_normalized_name,CB,db,2022-04-15,on_or_before_cutoff,True,,,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,8,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,252
