season,field,raw_name,normalized_name,team_id,canonical_name,match_method,record_count
2025,destination,Hinds C.C.,hinds c c,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Holmes C.C.,holmes c c,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Holy Cross,holy cross,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Hope,hope,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Houston,houston,248,Houston,exact_normalized_name,28
2025,destination,Houston Christian,houston christian,,,not_in_fbs_population_or_unrecognized,15
2025,destination,Idaho,idaho,,,not_in_fbs_population_or_unrecognized,8
2025,destination,Idaho State,idaho state,,,not_in_fbs_population_or_unrecognized,6
2025,destination,Illinois,illinois,356,Illinois,exact_normalized_name,18
2025,destination,Illinois State,illinois state,,,not_in_fbs_population_or_unrecognized,7
2025,destination,Incarnate Word,incarnate word,,,not_in_fbs_population_or_unrecognized,13
2025,destination,Independence C.C.,independence c c,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Indiana,indiana,84,Indiana,exact_normalized_name,23
2025,destination,Indiana State,indiana state,,,not_in_fbs_population_or_unrecognized,8
2025,destination,Indianapolis,indianapolis,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Iowa,iowa,2294,Iowa,exact_normalized_name,9
2025,destination,Iowa Central C.C.,iowa central c c,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Iowa State,iowa state,66,Iowa State,exact_normalized_name,8
2025,destination,Iowa Western C.C.,iowa western c c,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Itawamba C.C.,itawamba c c,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Jackson State,jackson state,,,not_in_fbs_population_or_unrecognized,10
2025,destination,Jacksonville State,jacksonville state,55,Jacksonville State,exact_normalized_name,22
2025,destination,James Madison,james madison,256,James Madison,exact_normalized_name,29
2025,destination,Johnson C. Smith,johnson c smith,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Kansas,kansas,2305,Kansas,exact_normalized_name,27
2025,destination,Kansas State,kansas state,2306,Kansas State,exact_normalized_name,16
2025,destination,Keiser (Fl),keiser fl,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Kennesaw State,kennesaw state,338,Kennesaw State,exact_normalized_name,27
2025,destination,Kent State,kent state,2309,Kent State,exact_normalized_name,12
2025,destination,Kentucky,kentucky,96,Kentucky,exact_normalized_name,25
2025,destination,Kilgore College,kilgore college,,,not_in_fbs_population_or_unrecognized,3
2025,destination,LSU,lsu,99,LSU,exact_normalized_name,18
2025,destination,Lafayette,lafayette,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Lake Erie College,lake erie college,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Lamar,lamar,,,not_in_fbs_population_or_unrecognized,4
2025,destination,Lane College,lane college,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Lehigh,lehigh,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Lenoir Rhyne,lenoir rhyne,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Liberty,liberty,2335,Liberty,exact_normalized_name,20
2025,destination,Lindenwood,lindenwood,,,not_in_fbs_population_or_unrecognized,8
2025,destination,Louisiana,louisiana,309,Louisiana,exact_normalized_name,5
2025,destination,Louisiana Tech,louisiana tech,2348,Louisiana Tech,exact_normalized_name,9
2025,destination,Louisville,louisville,97,Louisville,exact_normalized_name,30
2025,destination,Maine,maine,,,not_in_fbs_population_or_unrecognized,6
2025,destination,Mars Hill,mars hill,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Marshall,marshall,276,Marshall,exact_normalized_name,52
2025,destination,Mary Hardin Baylor,mary hardin baylor,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Maryland,maryland,120,Maryland,exact_normalized_name,15
2025,destination,Massachusetts,massachusetts,113,Massachusetts,exact_normalized_name,35
2025,destination,McNeese,mcneese,,,not_in_fbs_population_or_unrecognized,6
2025,destination,Memphis,memphis,235,Memphis,exact_normalized_name,36
2025,destination,Mercer,mercer,,,not_in_fbs_population_or_unrecognized,8
2025,destination,Mercyhurst College,mercyhurst college,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Merrimack,merrimack,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Miami,miami,2390,Miami,exact_normalized_name,18
2025,destination,Miami (OH),miami oh,193,Miami (OH),exact_normalized_name,16
2025,destination,Michigan,michigan,130,Michigan,exact_normalized_name,17
2025,destination,Michigan State,michigan state,127,Michigan State,exact_normalized_name,23
2025,destination,Middle Tennessee,middle tennessee,2393,Middle Tennessee,exact_normalized_name,12
2025,destination,Midwestern State,midwestern state,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Minnesota,minnesota,135,Minnesota,exact_normalized_name,21
2025,destination,Minnesota State,minnesota state,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Mississippi State,mississippi state,344,Mississippi State,exact_normalized_name,32
2025,destination,Mississippi Valley State,mississippi valley state,,,not_in_fbs_population_or_unrecognized,4
2025,destination,Missouri,missouri,142,Missouri,exact_normalized_name,21
2025,destination,Missouri S&T,missouri sandt,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Missouri State,missouri state,2623,Missouri State,exact_normalized_name,15
2025,destination,Monmouth,monmouth,,,not_in_fbs_population_or_unrecognized,5
2025,destination,Montana,montana,,,not_in_fbs_population_or_unrecognized,12
2025,destination,Montana State,montana state,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Morehead State,morehead state,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Morgan State,morgan state,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Mt. San Antonio College,mt san antonio college,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Murray State,murray state,,,not_in_fbs_population_or_unrecognized,3
2025,destination,NC State,nc state,152,NC State,exact_normalized_name,18
2025,destination,Navarro College,navarro college,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Nebraska,nebraska,158,Nebraska,exact_normalized_name,15
2025,destination,Nebraska Kearney,nebraska kearney,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Nevada,nevada,2440,Nevada,exact_normalized_name,20
2025,destination,New Hampshire,new hampshire,,,not_in_fbs_population_or_unrecognized,2
2025,destination,New Haven,new haven,,,not_in_fbs_population_or_unrecognized,2
2025,destination,New Mexico,new mexico,167,New Mexico,exact_normalized_name,35
2025,destination,New Mexico Highlands,new mexico highlands,,,not_in_fbs_population_or_unrecognized,1
2025,destination,New Mexico State,new mexico state,166,New Mexico State,exact_normalized_name,21
2025,destination,Newberry,newberry,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Nicholls,nicholls,,,not_in_fbs_population_or_unrecognized,4
2025,destination,Norfolk State,norfolk state,,,not_in_fbs_population_or_unrecognized,7
2025,destination,North Alabama,north alabama,,,not_in_fbs_population_or_unrecognized,9
2025,destination,North Carolina,north carolina,153,North Carolina,exact_normalized_name,39
2025,destination,North Carolina A&T,north carolina aandt,,,not_in_fbs_population_or_unrecognized,2
2025,destination,North Central College,north central college,,,not_in_fbs_population_or_unrecognized,1
2025,destination,North Dakota,north dakota,,,not_in_fbs_population_or_unrecognized,8
2025,destination,North Dakota State,north dakota state,,,not_in_fbs_population_or_unrecognized,3
2025,destination,North Texas,north texas,249,North Texas,exact_normalized_name,34
2025,destination,Northeast Mississippi C.C.,northeast mississippi c c,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Northeastern Oklahoma A&M,northeastern oklahoma aandm,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Northeastern State,northeastern state,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Northern Arizona,northern arizona,,,not_in_fbs_population_or_unrecognized,4
2025,destination,Northern Colorado,northern colorado,,,not_in_fbs_population_or_unrecognized,4
2025,destination,Northern Illinois,northern illinois,2459,Northern Illinois,exact_normalized_name,5
2025,destination,Northern Iowa,northern iowa,,,not_in_fbs_population_or_unrecognized,4
2025,destination,Northern State,northern state,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Northwest Mississippi C.C.,northwest mississippi c c,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Northwest Missouri State,northwest missouri state,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Northwestern,northwestern,77,Northwestern,exact_normalized_name,14
2025,destination,Northwestern State,northwestern state,,,not_in_fbs_population_or_unrecognized,7
2025,destination,Northwood,northwood,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Notre Dame,notre dame,87,Notre Dame,exact_normalized_name,8
2025,destination,Ohio,ohio,195,Ohio,exact_normalized_name,21
2025,destination,Ohio State,ohio state,194,Ohio State,exact_normalized_name,11
2025,destination,Oklahoma,oklahoma,201,Oklahoma,exact_normalized_name,20
2025,destination,Oklahoma State,oklahoma state,197,Oklahoma State,exact_normalized_name,40
2025,destination,Old Dominion,old dominion,295,Old Dominion,exact_normalized_name,12
2025,destination,Ole Miss,ole miss,145,Ole Miss,exact_normalized_name,28
2025,destination,Oregon,oregon,2483,Oregon,exact_normalized_name,11
2025,destination,Oregon State,oregon state,204,Oregon State,exact_normalized_name,14
2025,destination,Ouachita Baptist,ouachita baptist,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Ouachita Baptist University,ouachita baptist university,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Penn State,penn state,213,Penn State,exact_normalized_name,8
2025,destination,Pittsburgh,pittsburgh,221,Pittsburgh,exact_normalized_name,15
2025,destination,Portland State,portland state,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Prairie View A&M,prairie view aandm,,,not_in_fbs_population_or_unrecognized,21
2025,destination,Princeton,princeton,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Purdue,purdue,2509,Purdue,exact_normalized_name,51
2025,destination,Rhode Island,rhode island,,,not_in_fbs_population_or_unrecognized,11
2025,destination,Rice,rice,242,Rice,exact_normalized_name,11
2025,destination,Richmond,richmond,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Robert Morris,robert morris,,,not_in_fbs_population_or_unrecognized,8
2025,destination,Rutgers,rutgers,164,Rutgers,exact_normalized_name,19
2025,destination,SMU,smu,2567,SMU,exact_normalized_name,20
2025,destination,Sacramento State,sacramento state,,,not_in_fbs_population_or_unrecognized,39
2025,destination,Sacred Heart,sacred heart,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Saddleback College,saddleback college,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Saginaw Valley State,saginaw valley state,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Sam Houston,sam houston,2534,Sam Houston,exact_normalized_name,26
2025,destination,Samford,samford,,,not_in_fbs_population_or_unrecognized,11
2025,destination,San Diego,san diego,,,not_in_fbs_population_or_unrecognized,4
2025,destination,San Diego State,san diego state,21,San Diego State,exact_normalized_name,19
2025,destination,San José State,san josé state,23,San José State,exact_normalized_name,13
2025,destination,Savannah State,savannah state,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Shepherd,shepherd,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Shepherd University,shepherd university,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Shippensburg,shippensburg,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Slippery Rock,slippery rock,,,not_in_fbs_population_or_unrecognized,1
2025,destination,South Alabama,south alabama,6,South Alabama,exact_normalized_name,23
2025,destination,South Carolina,south carolina,2579,South Carolina,exact_normalized_name,18
2025,destination,South Carolina State,south carolina state,,,not_in_fbs_population_or_unrecognized,5
2025,destination,South Dakota,south dakota,,,not_in_fbs_population_or_unrecognized,12
2025,destination,South Dakota State,south dakota state,,,not_in_fbs_population_or_unrecognized,13
2025,destination,South Florida,south florida,58,South Florida,exact_normalized_name,23
2025,destination,Southeast Missouri State,southeast missouri state,,,not_in_fbs_population_or_unrecognized,5
2025,destination,Southeastern Louisiana,southeastern louisiana,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Southern,southern,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Southern Illinois,southern illinois,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Southern Miss,southern miss,2572,Southern Miss,exact_normalized_name,52
2025,destination,Southern Utah,southern utah,,,not_in_fbs_population_or_unrecognized,7
2025,destination,Southwest Baptist,southwest baptist,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Southwest Mississippi C.C.,southwest mississippi c c,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Southwestern (KS),southwestern ks,,,not_in_fbs_population_or_unrecognized,1
2025,destination,St. Thomas,st thomas,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Stanford,stanford,24,Stanford,exact_normalized_name,17
2025,destination,Stephen F. Austin,stephen f austin,,,not_in_fbs_population_or_unrecognized,10
2025,destination,Stetson,stetson,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Stony Brook,stony brook,,,not_in_fbs_population_or_unrecognized,4
2025,destination,Syracuse,syracuse,183,Syracuse,exact_normalized_name,16
2025,destination,TCU,tcu,2628,TCU,exact_normalized_name,11
2025,destination,Tarleton State,tarleton state,,,not_in_fbs_population_or_unrecognized,6
2025,destination,Temple,temple,218,Temple,exact_normalized_name,24
2025,destination,Tennessee,tennessee,2633,Tennessee,exact_normalized_name,7
2025,destination,Tennessee State,tennessee state,,,not_in_fbs_population_or_unrecognized,12
2025,destination,Tennessee Tech,tennessee tech,,,not_in_fbs_population_or_unrecognized,12
2025,destination,Texas,texas,251,Texas,exact_normalized_name,11
2025,destination,Texas A&M,texas aandm,245,Texas A&M,exact_normalized_name,13
2025,destination,Texas A&M-Kingsville,texas aandm kingsville,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Texas Southern,texas southern,,,not_in_fbs_population_or_unrecognized,4
2025,destination,Texas State,texas state,326,Texas State,exact_normalized_name,34
2025,destination,Texas Tech,texas tech,2641,Texas Tech,exact_normalized_name,21
2025,destination,Texas-Permian Basin,texas permian basin,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Texas-Rio Grande Valley,texas rio grande valley,,,not_in_fbs_population_or_unrecognized,11
2025,destination,The Citadel,the citadel,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Toledo,toledo,2649,Toledo,exact_normalized_name,20
2025,destination,Towson,towson,,,not_in_fbs_population_or_unrecognized,7
2025,destination,Trinity,trinity,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Trinity (Texas),trinity texas,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Trinity Valley C.C.,trinity valley c c,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Troy,troy,2653,Troy,exact_normalized_name,16
2025,destination,Tulane,tulane,2655,Tulane,exact_normalized_name,30
2025,destination,Tulsa,tulsa,202,Tulsa,exact_normalized_name,31
2025,destination,Tuskegee,tuskegee,,,not_in_fbs_population_or_unrecognized,2
2025,destination,Tyler J.C.,tyler j c,,,not_in_fbs_population_or_unrecognized,1
2025,destination,UAB,uab,5,UAB,exact_normalized_name,29
2025,destination,UC Davis,uc davis,,,not_in_fbs_population_or_unrecognized,9
2025,destination,UCF,ucf,2116,UCF,exact_normalized_name,38
2025,destination,UCLA,ucla,26,UCLA,exact_normalized_name,30
2025,destination,UConn,uconn,41,UConn,exact_normalized_name,23
2025,destination,UL Monroe,ul monroe,2433,UL Monroe,exact_normalized_name,14
2025,destination,UNC-Pembroke,unc pembroke,,,not_in_fbs_population_or_unrecognized,3
2025,destination,UNLV,unlv,2439,UNLV,exact_normalized_name,40
2025,destination,USC,usc,30,USC,exact_normalized_name,15
2025,destination,UT Martin,ut martin,,,not_in_fbs_population_or_unrecognized,8
2025,destination,UT-Rio Grande Valley,ut rio grande valley,,,not_in_fbs_population_or_unrecognized,3
2025,destination,UT-Rio Grande Valley (Do not use),ut rio grande valley do not use,,,not_in_fbs_population_or_unrecognized,1
2025,destination,UTEP,utep,2638,UTEP,exact_normalized_name,26
2025,destination,UTSA,utsa,2636,UTSA,exact_normalized_name,20
2025,destination,UVA Wise,uva wise,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Upper Iowa,upper iowa,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Utah,utah,254,Utah,exact_normalized_name,21
2025,destination,Utah State,utah state,328,Utah State,exact_normalized_name,24
2025,destination,Utah Tech,utah tech,,,not_in_fbs_population_or_unrecognized,9
2025,destination,Valdosta State,valdosta state,,,not_in_fbs_population_or_unrecognized,5
2025,destination,Vanderbilt,vanderbilt,238,Vanderbilt,exact_normalized_name,20
2025,destination,Villanova,villanova,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Virginia,virginia,258,Virginia,exact_normalized_name,31
2025,destination,Virginia Tech,virginia tech,259,Virginia Tech,exact_normalized_name,30
2025,destination,Wagner,wagner,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Wake Forest,wake forest,154,Wake Forest,exact_normalized_name,33
2025,destination,Washburn,washburn,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Washington,washington,264,Washington,exact_normalized_name,18
2025,destination,Washington State,washington state,265,Washington State,exact_normalized_name,34
2025,destination,Wayne State,wayne state,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Weber State,weber state,,,not_in_fbs_population_or_unrecognized,7
2025,destination,West Chester,west chester,,,not_in_fbs_population_or_unrecognized,1
2025,destination,West Florida,west florida,,,not_in_fbs_population_or_unrecognized,2
2025,destination,West Georgia,west georgia,,,not_in_fbs_population_or_unrecognized,5
2025,destination,West Texas,west texas,,,not_in_fbs_population_or_unrecognized,5
2025,destination,West Virginia,west virginia,277,West Virginia,exact_normalized_name,51
2025,destination,Western Carolina,western carolina,,,not_in_fbs_population_or_unrecognized,5
2025,destination,Western Illinois,western illinois,,,not_in_fbs_population_or_unrecognized,3
2025,destination,Western Kentucky,western kentucky,98,Western Kentucky,exact_normalized_name,42
2025,destination,Western Michigan,western michigan,2711,Western Michigan,exact_normalized_name,23
2025,destination,William & Mary,william and mary,,,not_in_fbs_population_or_unrecognized,4
2025,destination,William Jewell College,william jewell college,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Wingate,wingate,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Winston-Salem State,winston salem state,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Wisconsin,wisconsin,275,Wisconsin,exact_normalized_name,18
2025,destination,Wittenberg,wittenberg,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Wofford,wofford,,,not_in_fbs_population_or_unrecognized,6
2025,destination,Wyoming,wyoming,2751,Wyoming,exact_normalized_name,17
2025,destination,Yale,yale,,,not_in_fbs_population_or_unrecognized,1
2025,destination,Youngstown State,youngstown state,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Abilene Christian,abilene christian,,,not_in_fbs_population_or_unrecognized,7
2025,origin,Adams State,adams state,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Air Force,air force,2005,Air Force,exact_normalized_name,12
2025,origin,Akron,akron,2006,Akron,exact_normalized_name,20
2025,origin,Alabama,alabama,333,Alabama,exact_normalized_name,26
2025,origin,Alabama A&M,alabama aandm,,,not_in_fbs_population_or_unrecognized,10
2025,origin,Alabama State,alabama state,,,not_in_fbs_population_or_unrecognized,6
2025,origin,Albany,albany,,,not_in_fbs_population_or_unrecognized,6
2025,origin,Alcorn State,alcorn state,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Angelo State,angelo state,,,not_in_fbs_population_or_unrecognized,2
2025,origin,App State,app state,2026,App State,exact_normalized_name,43
2025,origin,Arizona,arizona,12,Arizona,exact_normalized_name,38
2025,origin,Arizona State,arizona state,9,Arizona State,exact_normalized_name,22
2025,origin,Arkansas,arkansas,8,Arkansas,exact_normalized_name,43
2025,origin,Arkansas State,arkansas state,2032,Arkansas State,exact_normalized_name,29
2025,origin,Arkansas-Pine Bluff,arkansas pine bluff,,,not_in_fbs_population_or_unrecognized,6
2025,origin,Army,army,349,Army,exact_normalized_name,11
2025,origin,Auburn,auburn,2,Auburn,exact_normalized_name,27
2025,origin,Austin Peay,austin peay,,,not_in_fbs_population_or_unrecognized,8
2025,origin,BYU,byu,252,BYU,exact_normalized_name,29
2025,origin,Ball State,ball state,2050,Ball State,exact_normalized_name,34
2025,origin,Barton,barton,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Baylor,baylor,239,Baylor,exact_normalized_name,17
2025,origin,Bemidji State,bemidji state,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Benedict,benedict,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Bethel,bethel,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Bethune-Cookman,bethune cookman,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Boise State,boise state,68,Boise State,exact_normalized_name,19
2025,origin,Boston College,boston college,103,Boston College,exact_normalized_name,19
2025,origin,Bowie State,bowie state,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Bowling Green,bowling green,189,Bowling Green,exact_normalized_name,29
2025,origin,Brown,brown,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Bryant,bryant,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Bucknell,bucknell,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Buffalo,buffalo,2084,Buffalo,exact_normalized_name,10
2025,origin,Butler,butler,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Cal Poly,cal poly,,,not_in_fbs_population_or_unrecognized,7
2025,origin,California,california,25,California,exact_normalized_name,34
2025,origin,California (PA),california pa,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Campbell,campbell,,,not_in_fbs_population_or_unrecognized,11
2025,origin,Campbellsville,campbellsville,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Carson Newman,carson newman,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Central Arkansas,central arkansas,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Central Connecticut,central connecticut,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Central Michigan,central michigan,2117,Central Michigan,exact_normalized_name,19
2025,origin,Central Missouri,central missouri,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Central Missouri State,central missouri state,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Central Oklahoma,central oklahoma,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Charleston Southern,charleston southern,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Charlotte,charlotte,2429,Charlotte,exact_normalized_name,44
2025,origin,Chattanooga,chattanooga,,,not_in_fbs_population_or_unrecognized,15
2025,origin,Cincinnati,cincinnati,2132,Cincinnati,exact_normalized_name,13
2025,origin,Clark Atlanta,clark atlanta,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Clemson,clemson,228,Clemson,exact_normalized_name,9
2025,origin,Coastal Carolina,coastal carolina,324,Coastal Carolina,exact_normalized_name,49
2025,origin,Colgate,colgate,,,not_in_fbs_population_or_unrecognized,3
2025,origin,College of Idaho,college of idaho,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Colorado,colorado,38,Colorado,exact_normalized_name,34
2025,origin,Colorado State,colorado state,36,Colorado State,exact_normalized_name,13
2025,origin,Columbia,columbia,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Concord,concord,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Cornell,cornell,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Dartmouth,dartmouth,,,not_in_fbs_population_or_unrecognized,7
2025,origin,Davidson,davidson,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Dayton,dayton,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Delaware,delaware,48,Delaware,exact_normalized_name,3
2025,origin,Delaware State,delaware state,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Drake,drake,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Duke,duke,150,Duke,exact_normalized_name,13
2025,origin,Duquesne,duquesne,,,not_in_fbs_population_or_unrecognized,2
2025,origin,East Carolina,east carolina,151,East Carolina,exact_normalized_name,31
2025,origin,East Central,east central,,,not_in_fbs_population_or_unrecognized,1
2025,origin,East Tennessee State,east tennessee state,,,not_in_fbs_population_or_unrecognized,9
2025,origin,East Texas A&M,east texas aandm,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Eastern Illinois,eastern illinois,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Eastern Kentucky,eastern kentucky,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Eastern Michigan,eastern michigan,2199,Eastern Michigan,exact_normalized_name,30
2025,origin,Eastern Washington,eastern washington,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Edward Waters,edward waters,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Elon,elon,,,not_in_fbs_population_or_unrecognized,11
2025,origin,Emory & Henry,emory and henry,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Fayetteville State,fayetteville state,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Ferris State,ferris state,,,not_in_fbs_population_or_unrecognized,9
2025,origin,Florida,florida,57,Florida,exact_normalized_name,20
2025,origin,Florida A&M,florida aandm,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Florida Atlantic,florida atlantic,2226,Florida Atlantic,exact_normalized_name,36
2025,origin,Florida International,florida international,2229,Florida International,exact_normalized_name,36
2025,origin,Florida Memorial University,florida memorial university,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Florida State,florida state,52,Florida State,exact_normalized_name,34
2025,origin,Fordham,fordham,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Fort Valley State,fort valley state,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Franklin Pierce,franklin pierce,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Fresno State,fresno state,278,Fresno State,exact_normalized_name,26
2025,origin,Furman,furman,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Gannon,gannon,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Gardner-Webb,gardner webb,,,not_in_fbs_population_or_unrecognized,8
2025,origin,Georgetown,georgetown,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Georgia,georgia,61,Georgia,exact_normalized_name,20
2025,origin,Georgia Southern,georgia southern,290,Georgia Southern,exact_normalized_name,18
2025,origin,Georgia State,georgia state,2247,Georgia State,exact_normalized_name,37
2025,origin,Georgia Tech,georgia tech,59,Georgia Tech,exact_normalized_name,33
2025,origin,Glenville State,glenville state,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Grambling,grambling,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Grand Valley State,grand valley state,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Hampton,hampton,,,not_in_fbs_population_or_unrecognized,10
2025,origin,Harding,harding,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Harvard,harvard,,,not_in_fbs_population_or_unrecognized,10
2025,origin,Hawai'i,hawai i,62,Hawai'i,exact_normalized_name,25
2025,origin,Henderson State,henderson state,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Holy Cross,holy cross,,,not_in_fbs_population_or_unrecognized,8
2025,origin,Houston,houston,248,Houston,exact_normalized_name,28
2025,origin,Houston Christian,houston christian,,,not_in_fbs_population_or_unrecognized,10
2025,origin,Howard,howard,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Idaho,idaho,,,not_in_fbs_population_or_unrecognized,20
2025,origin,Idaho State,idaho state,,,not_in_fbs_population_or_unrecognized,6
2025,origin,Illinois,illinois,356,Illinois,exact_normalized_name,24
2025,origin,Illinois State,illinois state,,,not_in_fbs_population_or_unrecognized,6
2025,origin,Incarnate Word,incarnate word,,,not_in_fbs_population_or_unrecognized,8
2025,origin,Indiana,indiana,84,Indiana,exact_normalized_name,27
2025,origin,Indiana State,indiana state,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Indiana Wesleyan,indiana wesleyan,,,not_in_fbs_population_or_unrecognized,1
