week,game_id,kickoff,away_team,home_team,away_team_id,home_team_id,away_classification,home_classification,neutral_site,variant_key,variant_label,model_family,model_version,model_version_field,snapshot_id,publication_slot,publication_status,generation_timestamp,effective_cutoff,source_retrieved_at,source_context_snapshot_id,comparison_snapshot_id,selection_policy,is_reconstruction,is_retrospective_artifact,generated_after_target_week_start,timing_classification,source_prediction_state,gippy_expected_home_margin,gippy_median_home_margin,gippy_margin_interval_50,gippy_margin_interval_80,gippy_margin_interval_95,market_provider,market_formatted_spread,opening_home_margin,closing_home_margin,cfbd_later_home_margin,actual_home_score,actual_away_score,actual_home_margin,gippy_minus_open,gippy_minus_close,abs_gippy_minus_open,abs_gippy_minus_close,market_move,open_distance_to_gippy,close_distance_to_gippy,market_movement_toward_gippy,gippy_error_vs_actual,open_error_vs_actual,close_error_vs_actual,gippy_edge_vs_open,gippy_edge_vs_close,actual_residual_vs_open,actual_residual_vs_close,is_primary_fbs_vs_fbs,schedule_completed,exclusion_reasons
2,401868187,2026-09-12T16:00:00.000Z,Gardner-Webb,Liberty,2241,2335,fcs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-08T11-43-00.275833Z-history,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-history-context-1.3,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,28.702157923291928,28.985662721890687,"[16.755299012375822,40.90818059682908]","[5.3445836617818,51.61608756678363]","[-7.953923459255013,63.911593793690606]",Bovada,Liberty -28.5,27.5,28.5,28.5,24.0,23.0,1.0,1.202157923291928,0.20215792329192794,1.202157923291928,0.20215792329192794,1.0,1.202157923291928,0.20215792329192794,1.0,27.702157923291928,26.5,27.5,1.202157923291928,0.20215792329192794,-26.5,-27.5,False,True,not_fbs_vs_fbs
2,401868241,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,2698,2032,fcs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-08T11-43-00.275833Z-history,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-history-context-1.3,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,35.42988650251109,35.6832174844456,"[23.60845005356455,47.49095856863051]","[12.436065143077252,58.03580820739404]","[-0.5142342221123232,70.05038189765811]",Bovada,Arkansas State -31.5,31.5,31.5,31.5,52.0,7.0,45.0,3.9298865025110885,3.9298865025110885,3.9298865025110885,3.9298865025110885,0.0,3.9298865025110885,3.9298865025110885,0.0,-9.570113497488911,-13.5,-13.5,3.9298865025110885,3.9298865025110885,13.5,13.5,False,True,not_fbs_vs_fbs
2,401868326,2026-09-12T20:00:00.000Z,Alabama State,Troy,2011,2653,fcs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-08T11-43-00.275833Z-history,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-history-context-1.3,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,20.15883933954346,20.345200676213818,"[7.103885225322415,33.356725659144445]","[-4.966415949958082,44.95040734776248]","[-18.53696706028194,58.027144129310216]",Bovada,Troy -24.0,22.5,24.0,24.0,34.0,17.0,17.0,-2.3411606604565414,-3.8411606604565414,2.3411606604565414,3.8411606604565414,1.5,2.3411606604565414,3.8411606604565414,-1.5,3.1588393395434586,5.5,7.0,-2.3411606604565414,-3.8411606604565414,-5.5,-7.0,False,True,not_fbs_vs_fbs
2,401869955,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,2247,338,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-08T11-43-00.275833Z-history,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-history-context-1.3,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,13.467197489400874,13.965286117866974,"[0.6951967161042497,26.657143054611083]","[-11.579307590145705,37.69050786318229]","[-25.452214566155906,50.0034336608558]",Bovada,Kennesaw State -7.5,9.0,7.5,7.5,17.0,31.0,-14.0,4.467197489400874,5.967197489400874,4.467197489400874,5.967197489400874,-1.5,4.467197489400874,5.967197489400874,-1.5,27.467197489400874,23.0,21.5,4.467197489400874,5.967197489400874,-23.0,-21.5,True,True,
2,401871045,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,2393,276,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-08T11-43-00.275833Z-history,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-history-context-1.3,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,6.033094767886932,6.151989283912078,"[-6.264224628500611,18.429570060842394]","[-17.527150968611643,29.3950257137214]","[-30.307257702113212,41.8089530605139]",Bovada,Marshall -13.0,14.0,13.0,13.0,28.0,26.0,2.0,-7.966905232113068,-6.966905232113068,7.966905232113068,6.966905232113068,-1.0,7.966905232113068,6.966905232113068,1.0,4.033094767886932,12.0,11.0,-7.966905232113068,-6.966905232113068,-12.0,-11.0,True,True,
2,401871046,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,2815,2623,fcs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-08T11-43-00.275833Z-history,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-history-context-1.3,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,20.158832490846937,20.168481142836345,"[8.018837663194125,32.32804449737883]","[-3.0939920641686807,43.41478912276936]","[-15.962624976845582,56.1422871343055]",Bovada,Missouri State -17.0,17.0,17.0,17.0,48.0,14.0,34.0,3.1588324908469367,3.1588324908469367,3.1588324908469367,3.1588324908469367,0.0,3.1588324908469367,3.1588324908469367,0.0,-13.841167509153063,-17.0,-17.0,3.1588324908469367,3.1588324908469367,17.0,17.0,False,True,not_fbs_vs_fbs
3,401856685,2026-09-19T19:30:00.000Z,Florida State,Alabama,52,333,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,20.101977741371773,20.347629904234523,"[9.697342182675404,30.740949553623437]","[-0.39850474555071547,40.22197172716996]","[-12.493636972334848,51.40253544166411]",Bovada,Alabama -18.5,20.5,18.5,18.5,50.0,36.0,14.0,-0.3980222586282274,1.6019777413717726,0.3980222586282274,1.6019777413717726,-2.0,0.3980222586282274,1.6019777413717726,-1.2039554827435452,6.101977741371773,6.5,4.5,-0.3980222586282274,1.6019777413717726,-6.5,-4.5,True,True,
3,401856686,2026-09-19T16:00:00.000Z,Georgia,Arkansas,61,8,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-22.510209723857546,-22.701722221730783,"[-32.95944419904895,-12.254085149003796]","[-42.335692456367646,-2.4040659887173756]","[-53.403668393729546,9.436176814359335]",Bovada,Georgia -24.5,-24.5,-24.5,-24.5,17.0,45.0,-28.0,1.989790276142454,1.989790276142454,1.989790276142454,1.989790276142454,0.0,1.989790276142454,1.989790276142454,0.0,5.489790276142454,3.5,3.5,1.989790276142454,1.989790276142454,-3.5,-3.5,True,True,
3,401856687,2026-09-19T23:00:00.000Z,Florida,Auburn,57,2,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-0.864155736222438,-1.0310205010305538,"[-12.587037098667722,10.725456972711761]","[-22.92612157869932,21.480758442177276]","[-34.76469391111043,33.80602474301406]",Bovada,Florida -2.5,-2.5,-2.5,-2.5,39.0,44.0,-5.0,1.635844263777562,1.635844263777562,1.635844263777562,1.635844263777562,0.0,1.635844263777562,1.635844263777562,0.0,4.135844263777562,2.5,2.5,1.635844263777562,1.635844263777562,-2.5,-2.5,True,True,
3,401856688,2026-09-19T23:30:00.000Z,LSU,Ole Miss,99,145,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-2.689279258723136,-2.84699952675165,"[-14.178484392450011,8.659415448493721]","[-24.350274786015483,19.229659997245406]","[-36.04124697416635,31.450760135578754]",Bovada,LSU -2.5,-3.0,-2.5,-2.5,32.0,24.0,8.0,0.3107207412768642,-0.18927925872313578,0.3107207412768642,0.18927925872313578,0.5,0.3107207412768642,0.18927925872313578,0.12144148255372844,-10.689279258723136,-11.0,-10.5,0.3107207412768642,-0.18927925872313578,11.0,10.5,True,True,
3,401856689,2026-09-19T23:00:00.000Z,Troy,Missouri,2653,142,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,22.778089241347832,23.163834210588778,"[11.683913347924163,34.23330234060298]","[0.8224094399259712,44.13284964771352]","[-12.024332384645984,55.57879863301886]",Bovada,Missouri -27.0,27.0,27.0,27.0,27.0,17.0,10.0,-4.221910758652168,-4.221910758652168,4.221910758652168,4.221910758652168,0.0,4.221910758652168,4.221910758652168,0.0,12.778089241347832,17.0,17.0,-4.221910758652168,-4.221910758652168,-17.0,-17.0,True,True,
3,401856690,2026-09-19T23:30:00.000Z,New Mexico,Oklahoma,167,201,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,13.83576220669294,14.154959454380606,"[2.5785107406823053,25.36477168491943]","[-8.26095135960688,35.404422275799966]","[-20.881051983106417,47.00941429581849]",Bovada,Oklahoma -21.0,23.5,21.0,21.0,14.0,6.0,8.0,-9.66423779330706,-7.164237793307059,9.66423779330706,7.164237793307059,-2.5,9.66423779330706,7.164237793307059,2.5,5.835762206692941,15.5,13.0,-9.66423779330706,-7.164237793307059,-15.5,-13.0,True,True,
3,401856691,2026-09-19T20:15:00.000Z,Mississippi State,South Carolina,344,2579,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,0.24325767730878084,0.13815373577506626,"[-11.596267565949217,12.002284973266221]","[-22.120940265956637,22.78869126118946]","[-34.14920389664267,35.10566462643927]",Bovada,South Carolina -3.0,3.5,3.0,3.0,34.0,41.0,-7.0,-3.256742322691219,-2.756742322691219,3.256742322691219,2.756742322691219,-0.5,3.256742322691219,2.756742322691219,0.5,7.2432576773087805,10.5,10.0,-3.256742322691219,-2.756742322691219,-10.5,-10.0,True,True,
3,401856692,2026-09-19T23:45:00.000Z,Kennesaw State,Tennessee,338,2633,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,25.901636676783408,26.264165569268638,"[15.097372242255648,37.05372256244578]","[4.493484475154795,46.75392780809595]","[-8.157635876560303,58.04347611966315]",Bovada,Tennessee -35.5,35.5,35.5,35.5,42.0,9.0,33.0,-9.598363323216592,-9.598363323216592,9.598363323216592,9.598363323216592,0.0,9.598363323216592,9.598363323216592,0.0,-7.098363323216592,2.5,2.5,-9.598363323216592,-9.598363323216592,-2.5,-2.5,True,True,
3,401856693,2026-09-20T00:00:00.000Z,UTSA,Texas,2636,251,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,23.534056414732454,23.78578276643255,"[12.960925144621266,34.36102392294398]","[2.7165471136931045,43.97836963906731]","[-9.570554348067391,55.253693573170125]",Bovada,Texas -30.0,30.0,30.0,30.0,30.0,6.0,24.0,-6.465943585267546,-6.465943585267546,6.465943585267546,6.465943585267546,0.0,6.465943585267546,6.465943585267546,0.0,-0.46594358526754576,6.0,6.0,-6.465943585267546,-6.465943585267546,-6.0,-6.0,True,True,
3,401856694,2026-09-19T19:30:00.000Z,Kentucky,Texas A&M,96,245,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,20.870738604617443,21.082329107548205,"[10.33821748398862,31.610523623197842]","[0.19979526941806913,41.22020126309821]","[-11.915733190704287,52.51863044623867]",Bovada,Texas A&M -16.5,16.0,16.5,16.5,21.0,31.0,-10.0,4.8707386046174435,4.3707386046174435,4.8707386046174435,4.3707386046174435,0.5,4.8707386046174435,4.3707386046174435,0.5,30.870738604617443,26.0,26.5,4.8707386046174435,4.3707386046174435,-26.0,-26.5,True,True,
3,401856695,2026-09-19T16:45:00.000Z,NC State,Vanderbilt,152,238,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,0.45372216977151636,0.3704813208417944,"[-11.597400871849967,12.431201933491788]","[-22.354494295851264,23.397711636978684]","[-34.60914709882919,35.9295463485394]",Bovada,Vanderbilt -3.0,4.0,3.0,3.0,35.0,31.0,4.0,-3.5462778302284836,-2.5462778302284836,3.5462778302284836,2.5462778302284836,-1.0,3.5462778302284836,2.5462778302284836,1.0,-3.5462778302284836,0.0,-1.0,-3.5462778302284836,-2.5462778302284836,0.0,1.0,True,True,
3,401856792,2026-09-19T16:00:00.000Z,Tulane,Kansas State,2655,2306,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,19.0778216455909,19.41234572522103,"[7.948830035831853,30.517582026043986]","[-2.8641951628157782,40.492934033672405]","[-15.612672137112765,52.04126601413344]",Bovada,Kansas State -20.5,19.5,20.5,20.5,31.0,20.0,11.0,-0.42217835440909823,-1.4221783544090982,0.42217835440909823,1.4221783544090982,1.0,0.42217835440909823,1.4221783544090982,-1.0,8.077821645590902,8.5,9.5,-0.42217835440909823,-1.4221783544090982,-8.5,-9.5,True,True,
3,401856793,2026-09-20T02:30:00.000Z,Northern Illinois,Arizona,2459,12,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,25.10488914055013,25.406560945968565,"[14.381164107708312,36.11806407968462]","[3.959191513447126,45.78805510334214]","[-8.45498859848421,57.06901088700636]",Bovada,Arizona -34.5,34.5,34.5,34.5,42.0,17.0,25.0,-9.395110859449868,-9.395110859449868,9.395110859449868,9.395110859449868,0.0,9.395110859449868,9.395110859449868,0.0,0.10488914055013154,9.5,9.5,-9.395110859449868,-9.395110859449868,-9.5,-9.5,True,True,
3,401856795,2026-09-19T23:30:00.000Z,BYU,Colorado State,252,36,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-13.339957785739077,-13.672017402331864,"[-24.902101080501396,-2.0827207649866373]","[-34.962323187360546,8.806559429276271]","[-46.569294017577846,21.58855209405874]",Bovada,BYU -17.5,-18.0,-17.5,-17.5,23.0,41.0,-18.0,4.660042214260923,4.160042214260923,4.660042214260923,4.160042214260923,0.5,4.660042214260923,4.160042214260923,0.5,4.660042214260923,0.0,0.5,4.660042214260923,4.160042214260923,0.0,-0.5,True,True,
3,401856796,2026-09-19T23:30:00.000Z,Colorado,Northwestern,38,77,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,6.544633019526363,6.641689453405222,"[-5.750964271288468,18.933184735404765]","[-17.024265361005963,29.960126538522612]","[-29.87295456241307,42.45135481528225]",Bovada,Northwestern -3.5,4.5,3.5,3.5,41.0,7.0,34.0,2.044633019526363,3.044633019526363,2.044633019526363,3.044633019526363,-1.0,2.044633019526363,3.044633019526363,-1.0,-27.455366980473638,-29.5,-30.5,2.044633019526363,3.044633019526363,29.5,30.5,True,True,
3,401856797,2026-09-19T19:30:00.000Z,Miami (OH),Cincinnati,193,2132,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,22.809507074582225,23.17973290118559,"[11.704300519360086,34.257456283663345]","[0.8743819427479754,44.16409143483836]","[-11.90048204379819,55.61419832671823]",Bovada,Cincinnati -14.5,14.5,14.5,14.5,35.0,31.0,4.0,8.309507074582225,8.309507074582225,8.309507074582225,8.309507074582225,0.0,8.309507074582225,8.309507074582225,0.0,18.809507074582225,10.5,10.5,8.309507074582225,8.309507074582225,-10.5,-10.5,True,True,
3,401856798,2026-09-19T16:00:00.000Z,Bowling Green,Iowa State,189,66,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,27.020765919848202,27.289636918533485,"[16.504588432835206,37.79793757660178]","[6.308353018670779,47.32552106890961]","[-5.889511505891693,58.49582178149704]",Bovada,Iowa State -23.0,23.0,23.0,23.0,55.0,7.0,48.0,4.020765919848202,4.020765919848202,4.020765919848202,4.020765919848202,0.0,4.020765919848202,4.020765919848202,0.0,-20.979234080151798,-25.0,-25.0,4.020765919848202,4.020765919848202,25.0,25.0,True,True,
3,401856799,2026-09-20T00:00:00.000Z,Arkansas State,TCU,2032,2628,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,18.617537672040527,18.932815346571783,"[7.1143480143457944,30.408249689846897]","[-3.903143437192848,40.641281697004274]","[-16.738982417827334,52.36809660922432]",Bovada,TCU -19.5,20.0,19.5,19.5,31.0,7.0,24.0,-1.3824623279594732,-0.8824623279594732,1.3824623279594732,0.8824623279594732,-0.5,1.3824623279594732,0.8824623279594732,0.5,-5.382462327959473,-4.0,-4.5,-1.3824623279594732,-0.8824623279594732,4.0,4.5,True,True,
3,401856800,2026-09-19T23:00:00.000Z,Georgia State,UCF,2247,2116,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,15.963211948892104,16.22368933854796,"[4.1434218438756885,28.023964628143613]","[-7.020778360989275,38.53994589786396]","[-19.931344502843103,50.51588815722557]",Bovada,UCF -17.5,20.5,17.5,17.5,44.0,30.0,14.0,-4.536788051107896,-1.5367880511078962,4.536788051107896,1.5367880511078962,-3.0,4.536788051107896,1.5367880511078962,3.0,1.9632119488921038,6.5,3.5,-4.536788051107896,-1.5367880511078962,-6.5,-3.5,True,True,
3,401856801,2026-09-19T19:30:00.000Z,Utah State,Utah,328,254,fbs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,26.309262518134133,26.599529162576143,"[15.766413618043996,37.13741473491516]","[5.493018500489996,46.68819040819618]","[-6.827901960848539,57.88141152998516]",Bovada,Utah -26.0,28.0,26.0,26.0,33.0,0.0,33.0,-1.6907374818658667,0.3092625181341333,1.6907374818658667,0.3092625181341333,-2.0,1.6907374818658667,0.3092625181341333,1.3814749637317334,-6.690737481865867,-5.0,-7.0,-1.6907374818658667,0.3092625181341333,5.0,7.0,True,True,
3,401856802,2026-09-19T23:30:00.000Z,West Virginia,Virginia,277,258,fbs,fbs,True,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,11.258039704766361,11.597886762764821,"[0.01607210742062627,22.795698935561983]","[-10.868184337262077,32.82834924090141]","[-23.58480383436822,44.431145461729805]",Bovada,Virginia -11.0,9.5,11.0,11.0,27.0,38.0,-11.0,1.758039704766361,0.25803970476636096,1.758039704766361,0.25803970476636096,1.5,1.758039704766361,0.25803970476636096,1.5,22.25803970476636,20.5,22.0,1.758039704766361,0.25803970476636096,-20.5,-22.0,True,True,
3,401856803,2026-09-19T23:00:00.000Z,Murray State,Oklahoma State,93,197,fcs,fbs,False,history-1.1,History 1.1,history,1.1,history_prior,2026-weekly-2026-09-13T12-02-55.255941Z-history,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-history,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,34.912749504378745,35.099401188997575,"[23.574994474659725,46.431216359785964]","[12.846999396395171,56.697853001431895]","[0.2564362236363155,68.57652751461423]",Bovada,Oklahoma State -55.5,55.5,55.5,55.5,59.0,0.0,59.0,-20.587250495621255,-20.587250495621255,20.587250495621255,20.587250495621255,0.0,20.587250495621255,20.587250495621255,0.0,-24.087250495621255,-3.5,-3.5,-20.587250495621255,-20.587250495621255,3.5,3.5,False,True,not_fbs_vs_fbs
