bin,control,correlation,early_defense_mean,early_offense_mean,kind,lag,late_defense_mean,late_offense_mean,n_games,n_pairs,period,relation,scale,season,slope,team_id
,,,4.431792741483069,-7.281351796044426,early_late,,2.0903081421431624,-4.633489619408729,13,,development,,,2021,,2579
,,,-1.1277471743023053,5.8257749548368665,early_late,,-6.893367912702452,7.772129163320943,12,,development,,,2021,,258
,,,-2.4317041329486564,1.3008628810089604,early_late,,-2.5541498650767416,1.8103692759129892,10,,development,,,2021,,2582
,,,8.815693135048518,-5.0641180691456436,early_late,,-1.8272633213784495,-2.265346797216054,13,,development,,,2021,,259
,,,0.1717259922585491,-5.473484771561613,early_late,,11.075800684214014,-2.704124619240701,11,,development,,,2021,,2598
,,,-4.690526039120218,1.4749710369031757,early_late,,-2.9886127362436947,6.343551006446366,12,,development,,,2021,,26
,,,5.656732651265226,1.8115218874450658,early_late,,0.5105627280765471,3.063970757955167,11,,development,,,2021,,2617
,,,0.3810861988725847,-7.8641245649475735,early_late,,7.32119054034024,-0.4587347631144727,11,,development,,,2021,,2619
,,,-1.43733558378941,4.256112340229115,early_late,,-5.3506820246093225,5.702726005269298,12,,development,,,2021,,2623
,,,1.9536420194815252,-2.409616617306521,early_late,,2.119767461928933,-0.9934911748591135,8,,development,,,2021,,2627
,,,-3.9838272628741365,9.469694866265035,early_late,,-5.178489430063736,-2.679659020707007,12,,development,,,2021,,2628
,,,-6.059123614888066,2.6343243091304607,early_late,,-0.1066756393830323,-2.0056485618853643,13,,development,,,2021,,2630
,,,-0.7281343196379829,6.558721142834521,early_late,,-6.740044299691064,10.679015081614187,13,,development,,,2021,,2633
,,,0.22362821351899953,-7.389630423269047,early_late,,1.4117413933210698,-2.2334693704990896,10,,development,,,2021,,2634
,,,-0.9852834505269399,-6.6304942143471,early_late,,2.3395510656945007,0.32629242890645466,10,,development,,,2021,,2635
,,,-0.8977265387669571,1.1336967732604368,early_late,,-8.780916522428635,0.923857144590903,14,,development,,,2021,,2636
,,,0.9897512748051552,-6.890059929389008,early_late,,1.4957041690882404,-1.656665021035078,13,,development,,,2021,,2638
,,,9.960097660140873,-1.9197135440532893,early_late,,4.326728159894885,-6.674441430748388,12,,development,,,2021,,264
,,,-5.510787501007429,7.212049608140296,early_late,,-5.5808526102936575,13.805888752918296,10,,development,,,2021,,2640
,,,-11.13408417178008,2.2263717579657016,early_late,,4.360310671310605,1.7793700526158562,13,,development,,,2021,,2641
,,,-2.982404089178638,2.572385147001204,early_late,,-7.009896986999474,1.3768443762124811,10,,development,,,2021,,2643
,,,7.215473033957617,-2.4976715035698778,early_late,,-0.9261027001298469,6.4929566811754045,13,,development,,,2021,,2649
,,,0.9511751518703999,-5.595302718990428,early_late,,2.7108810686224984,1.7013690213563213,13,,development,,,2021,,265
,,,7.6807540719907585,-5.532390465536737,early_late,,-1.3673556806745235,-1.535191937984461,12,,development,,,2021,,2653
,,,-6.989382515145745,10.297472947326762,early_late,,6.180779494019773,0.8462765700431684,12,,development,,,2021,,2655
,,,-0.2150535845814673,-4.028312221369515,early_late,,-7.414353285083749,14.372388078128205,10,,development,,,2021,,2674
,,,-8.387229190685217,-0.23243995450537724,early_late,,-5.9390871951778585,9.947654168034097,11,,development,,,2021,,2678
,,,0.2179274444409586,3.940764553588685,early_late,,0.5694740938864035,-4.710451209568309,11,,development,,,2021,,2681
,,,5.6218170701926224,0.576606306372463,early_late,,3.2800803705624393,5.166821733774394,11,,development,,,2021,,2692
,,,-4.8588984502374455,13.095890785942396,early_late,,-5.312502366423125,0.07423899678882773,11,,development,,,2021,,2710
,,,0.3839832875915607,-4.329161249935935,early_late,,-5.946559389350577,7.472499991954675,13,,development,,,2021,,2711
,,,-16.85776132095022,2.8970279152296223,early_late,,-6.835231278724566,16.218176751154054,11,,development,,,2021,,2717
,,,2.533757056347036,-5.311453707473125,early_late,,4.785202674069422,-2.8280559627186252,11,,development,,,2021,,2729
,,,4.8108976523952505,3.3976390156072043,early_late,,-2.928959219479309,3.5978220378725503,11,,development,,,2021,,2747
,,,4.133037353715786,-12.461198436320872,early_late,,8.009340586659317,-3.8573143177497164,13,,development,,,2021,,275
,,,5.379573670763125,-2.666904200097703,early_late,,2.0541114902678417,-3.241114842712622,13,,development,,,2021,,2751
,,,-5.476762848640139,7.678026387539701,early_late,,-1.8528605935868647,0.9338807696250881,10,,development,,,2021,,2754
,,,7.768896967878412,-4.50826592297386,early_late,,-0.1443835756986663,-4.276160731005231,11,,development,,,2021,,2755
,,,1.9342735014977237,3.8877956306368957,early_late,,1.4358870759623084,1.85494645726756,13,,development,,,2021,,276
,,,4.029990961377655,-0.8498202428165076,early_late,,4.598938850454616,-3.4105731968115607,13,,development,,,2021,,277
,,,8.446703680797976,7.033445044009928,early_late,,-7.505732266301271,-3.3189909030893174,10,,development,,,2021,,2771
,,,-3.0514865842300067,2.7353688782424967,early_late,,4.134659935566721,-4.017709254556598,13,,development,,,2021,,278
,,,-0.35718015657601543,-2.2023909203961742,early_late,,0.9537105321668102,3.5071185620454295,11,,development,,,2021,,2803
,,,-0.1386119879769371,-10.183822751797099,early_late,,-0.8690828976148298,-3.815674867736211,11,,development,,,2021,,282
,,,-1.0785653195554363,0.7082901429170683,early_late,,5.327307526734982,-4.340528730574956,12,,development,,,2021,,290
,,,3.0502669666236573,-6.81299167016439,early_late,,1.4275819645855452,-2.1856766722025016,9,,development,,,2021,,2900
,,,-1.6928039604477492,6.667310630237444,early_late,,-10.10888292682682,9.420715579242279,13,,development,,,2021,,2916
,,,-0.2643902801759606,-2.8108681510367894,early_late,,0.558052066266728,2.2628257332862654,13,,development,,,2021,,295
,,,1.7337788452429852,5.732609254599713,early_late,,-4.284509727247343,1.5476540154427194,12,,development,,,2021,,30
,,,-7.657125988387184,-6.870384625175231,early_late,,1.650806248619773,-0.2957857215016067,11,,development,,,2021,,301
,,,3.749776200820778,2.1098907915059706,early_late,,-2.430036186799763,-2.7099614902544764,12,,development,,,2021,,302
,,,2.9115066222330155,2.466295858412855,early_late,,2.1675222286922637,-3.3056965139558776,11,,development,,,2021,,304
,,,-4.995514703840228,-8.535519963241406,early_late,,3.814347442983029,-4.766593175711719,14,,development,,,2021,,309
,,,-1.0219487468325767,0.1647926163793773,early_late,,-4.660316467502787,2.326424895709168,10,,development,,,2021,,3101
,,,-9.177685282532082,-4.222896046352242,early_late,,6.985939836159077,1.84605442684427,11,,development,,,2021,,311
,,,8.395027163956831,1.5498164001366725,early_late,,7.024825641643773,-9.255099661810942,11,,development,,,2021,,322
,,,-0.1625132928655475,7.95767550294029,early_late,,-5.8735574562654405,-0.025926646388760792,13,,development,,,2021,,324
,,,-3.9849695505186506,1.6352192452871879,early_late,,2.1181186149920737,-2.549717642317865,12,,development,,,2021,,326
,,,-5.556014158637453,-3.953162275181488,early_late,,1.1507937045314682,2.284138800122434,14,,development,,,2021,,328
,,,-10.852446323731646,18.507668266953548,early_late,,-6.151491293877289,3.235250069334665,12,,development,,,2021,,331
,,,-3.9674223191048505,5.412801393442495,early_late,,0.04161789877732458,-0.1689506405010719,15,,development,,,2021,,333
,,,5.47562084159179,-6.997597901056351,early_late,,-5.610725649212166,6.10934904733312,12,,development,,,2021,,338
,,,-1.5825585806547846,-3.41706150463139,early_late,,2.464258464256347,2.844482176803693,13,,development,,,2021,,344
,,,3.5578631516236334,-0.27663977235297094,early_late,,-2.7610877632855364,-0.460635078789665,13,,development,,,2021,,349
,,,3.7319426666732056,-6.435893590636733,early_late,,11.958404614985644,-4.709431642324296,12,,development,,,2021,,356
,,,10.233386541521268,-1.313091329339559,early_late,,-2.2317645255791025,1.933732550444292,12,,development,,,2021,,36
,,,8.806552053366596,-9.999658683554287,early_late,,0.8692455342267161,-0.7985907230832225,12,,development,,,2021,,38
,,,4.658706171716342,0.013495407896181533,early_late,,6.073404521129657,-2.873187448991724,11,,development,,,2021,,399
,,,-1.3468368824832861,-0.8933147533441161,early_late,,-0.15177319648671883,-3.8649177340142136,12,,development,,,2021,,41
,,,8.639330156041959,-6.405880607778198,early_late,,-8.098411335382318,11.888330027829635,10,,development,,,2021,,43
,,,2.8905041799066353,2.677245543118588,early_late,,1.7584743814328854,-2.0547842553551616,10,,development,,,2021,,46
,,,1.2800120159640642,2.6125790299216827,early_late,,2.5319666961011995,1.9187080593131527,10,,development,,,2021,,47
,,,3.8747962513526772,-3.7704145124674833,early_late,,3.9482959882538324,-6.164962648534214,11,,development,,,2021,,48
,,,1.337860876236383,-7.015853508660406,early_late,,-1.1688076846664899,0.9645374109244764,13,,development,,,2021,,5
,,,7.365318830481229,-5.479891933338933,early_late,,-0.5526783170526898,-2.665936953840735,11,,development,,,2021,,50
,,,-1.77766421109727,-0.4908087486247652,early_late,,6.223844826178005,1.8893419022013973,12,,development,,,2021,,52
,,,5.747068237780407,-3.2987784699150184,early_late,,-3.58857311747308,0.29816824573887385,11,,development,,,2021,,55
,,,-5.7966420926135225,-5.409900729401567,early_late,,4.559685922185975,3.546427285397928,9,,development,,,2021,,56
,,,10.07381575013211,4.239312826155506,early_late,,-7.826734802835779,0.4737178816600921,13,,development,,,2021,,57
,,,0.32237416214494335,2.1092296246174462,early_late,,1.1771868877973695,3.842683963820765,12,,development,,,2021,,58
,,,5.80957913152096,4.170035061266744,early_late,,-6.08888603254004,-0.7567222898499789,12,,development,,,2021,,59
,,,6.299118360271831,-1.9140261772556642,early_late,,-1.8979885436503234,-2.232491467626929,12,,development,,,2021,,6
,,,10.247014874852287,-0.3339257438424598,early_late,,5.17224892057747,1.357899521590864,15,,development,,,2021,,61
,,,-3.154689900878571,-0.034501105072733886,early_late,,-2.586746335767882,3.1977983593031314,13,,development,,,2021,,62
,,,6.66948493683745,0.9563403993099536,early_late,,3.419342512335657,1.2669733222123374,13,,development,,,2021,,66
,,,5.1544232530095515,2.9865869956996107,early_late,,6.991552066229862,-5.50961752441341,12,,development,,,2021,,68
,,,-10.510803980792716,1.4120331283550112,early_late,,3.902407749287484,-1.710850887500563,10,,development,,,2021,,70
,,,4.291410979804407,-5.75506689105642,early_late,,4.797517910153116,-5.296717879883544,12,,development,,,2021,,77
,,,-0.6106581867355724,9.582789737282953,early_late,,-2.7235166775861956,-2.622489600088528,13,,development,,,2021,,79
,,,-1.0074429222047732,0.2316546210918992,early_late,,-0.4122693637557348,-4.889188508351245,13,,development,,,2021,,8
,,,8.316624303934201,1.7701464330733738,early_late,,-2.3852275321771828,-6.053063789487122,12,,development,,,2021,,84
,,,-3.4207771453921567,-3.681679602095483,early_late,,1.7240396756547902,0.7145276283886146,13,,development,,,2021,,87
,,,4.938702033757589,-1.274442503769907,early_late,,1.367274990980056,-5.2136656277146916,13,,development,,,2021,,9
,,,6.009965519664254,-3.4671973711880204,early_late,,-2.5967468589084244,-5.21000549569647,11,,development,,,2021,,93
,,,0.7972138018599052,-6.415930735667591,early_late,,-1.889937999779027,1.2434070958119388,13,,development,,,2021,,96
,,,-1.6069897500180923,4.086799513061024,early_late,,2.3548971781189176,3.488242273709883,13,,development,,,2021,,97
,,,-9.502792171890523,7.671488282994014,early_late,,-2.967636251277138,15.7371374157424,14,,development,,,2021,,98
,,,0.2407923227245797,0.360981118530417,early_late,,3.1614562810761258,-1.562341480475766,13,,development,,,2021,,99
,,,2.9504802867122337,-3.762664250815263,early_late,,4.8880553352715745,-3.446447588705032,12,,evaluation,,,2022,,103
,,,2.9643322342086846,3.9911134915605437,early_late,,-9.941282674362826,1.8740301174205543,13,,evaluation,,,2022,,107
,,,-3.1753911918495765,3.3891279491401543,early_late,,4.714841599555892,-4.298417037232154,10,,evaluation,,,2022,,108
,,,5.112577894593954,-6.10056664293354,early_late,,6.711078898371656,-6.12342402560495,12,,evaluation,,,2022,,113
,,,-4.392694455290919,-10.237905219111079,early_late,,1.5040780448584226,1.0574860747370434,11,,evaluation,,,2022,,119
,,,-6.14742863042198,2.6394268320505243,early_late,,-5.339909013681461,9.325588062341932,12,,evaluation,,,2022,,12
,,,0.8365492682686057,2.0020463442920007,early_late,,2.244664716326292,-6.621990188082742,13,,evaluation,,,2022,,120
,,,1.811899240672857,-0.8559370166370813,early_late,,3.2612736275483933,-1.4065626297615454,12,,evaluation,,,2022,,127
,,,-0.6896847066238472,3.865104529555994,early_late,,-14.649756161401955,4.070318535143332,11,,evaluation,,,2022,,13
,,,2.787095652550541,2.1430689190501253,early_late,,-0.947552540951822,1.5345929551590964,14,,evaluation,,,2022,,130
,,,6.336757644887624,-3.209720225973206,early_late,,7.637338960252308,-9.372173087013868,13,,evaluation,,,2022,,135
,,,2.822706444545105,-3.0571047596490555,early_late,,3.4370181888920017,-2.0010652869456034,13,,evaluation,,,2022,,142
,,,5.8594210948785,4.312943224017671,early_late,,-6.702132172106346,0.8597843520560505,13,,evaluation,,,2022,,145
,,,-9.034487857373461,4.780370688784729,early_late,,-6.40496227646559,14.267493372460649,14,,evaluation,,,2022,,147
,,,2.427685181884408,2.6477598784296936,early_late,,-1.7871148706312685,8.885340778294971,13,,evaluation,,,2022,,149
,,,-0.39048499122082286,-3.93696286208165,early_late,,0.8450165938679558,2.5497902608874936,13,,evaluation,,,2022,,150
,,,1.29241364769445,-2.513797089226434,early_late,,-5.4007547776421045,5.304018889377433,13,,evaluation,,,2022,,151
,,,8.773496437538599,-0.7729814333222317,early_late,,3.340349823998179,-11.097733651839425,13,,evaluation,,,2022,,152
,,,-9.77698304800281,8.68301169259601,early_late,,-1.1698816604192974,-0.5448790214512361,14,,evaluation,,,2022,,153
,,,-3.391627758507539,7.561894370631632,early_late,,-5.517403121824095,1.3302276880525876,13,,evaluation,,,2022,,154
,,,-5.42810751716825,1.5986737401836095,early_late,,-5.377890480080535,5.8421842164647515,12,,evaluation,,,2022,,155
,,,-3.605614969352281,-1.5784923729398326,early_late,,9.766115346567062,-3.2350542440762102,12,,evaluation,,,2022,,158
,,,4.613128884954727,-3.8001297518333197,early_late,,9.693687982915815,-3.9195706538722312,10,,evaluation,,,2022,,159
,,,-3.726355300002092,12.1337592906831,early_late,,-10.967492105914204,6.704963543012035,13,,evaluation,,,2022,,16
,,,-4.804784736213072,-4.778003478861213,early_late,,-4.744497550963914,6.499386669390896,13,,evaluation,,,2022,,160
,,,4.47472963549333,-5.538529001294717,early_late,,6.609882698078438,-4.003375938709608,10,,evaluation,,,2022,,163
,,,5.489270047264742,-5.39054115692942,early_late,,0.38696291032238744,-6.614206680320884,12,,evaluation,,,2022,,164
,,,-3.7520546405307837,-12.919890897840725,early_late,,6.507682709543363,2.563356467618518,13,,evaluation,,,2022,,166
,,,12.681449877207072,-0.8650279936537549,early_late,,8.587550786888269,-10.913618803755005,12,,evaluation,,,2022,,167
,,,5.425864021429161,-5.787394615358883,early_late,,-1.6640941606223798,0.9226472025895738,10,,evaluation,,,2022,,171
,,,-3.8001754856447256,-2.613434122432772,early_late,,0.033627965391783476,-4.579630671396263,10,,evaluation,,,2022,,172
,,,8.017597262423656,1.4711193915628271,early_late,,-0.500315417360975,-3.9383988931985803,13,,evaluation,,,2022,,183
,,,-9.19169680940774,2.7618253197314337,early_late,,4.053556108282442,-5.527384510412306,13,,evaluation,,,2022,,189
,,,3.0038152091014516,-6.802395527819432,early_late,,7.02690716118913,-8.411176314648474,13,,evaluation,,,2022,,193
,,,-0.7477595524419623,8.251070856914767,early_late,,-4.359529705974814,5.916672532473295,13,,evaluation,,,2022,,194
,,,-12.385018685214197,1.932118912527481,early_late,,2.9999756316365844,-2.5178788722524983,14,,evaluation,,,2022,,195
,,,-5.052052901357056,12.401469227782115,early_late,,-0.44827429058458435,-8.172072052136475,13,,evaluation,,,2022,,197
,,,4.0185240934325615,-6.361287110761601,early_late,,-2.8050662550029295,4.860430821020466,12,,evaluation,,,2022,,2
