season,cutoff,game_id,team_id,team_name,opponent_id,opponent_name,site,focal_subdivision,opponent_subdivision,home_points,away_points,focal_points,opponent_points,focal_margin,model_oriented_margin,opponent_anchor_family,opponent_anchor_expected_rank,opponent_anchor_median_rank,opponent_joint_expected_rank,focal_performance_expected_rank,eligible_evidence_count,week,season_type
2023,2023-10-21T23:59:59+00:00,401520328,275,Wisconsin,2294,Iowa,home,fbs,fbs,6,15,6,15,-9,-9,history,40.19581204238561,33,42.45329929229546,44.69802309111167,7,7,regular
2023,2023-10-21T23:59:59+00:00,401520328,2294,Iowa,275,Wisconsin,away,fbs,fbs,6,15,15,6,9,-9,history,43.23672674818677,37,39.81860354375063,48.26348893423005,8,7,regular
2023,2023-10-21T23:59:59+00:00,401532424,2459,Northern Illinois,195,Ohio,home,fbs,fbs,23,13,23,13,10,10,history,73.11723007499562,75,81.29673515707951,88.74583770778852,8,7,regular
2023,2023-10-21T23:59:59+00:00,401532424,195,Ohio,2459,Northern Illinois,away,fbs,fbs,23,13,13,23,-10,10,history,101.94209306047199,110,96.1217486867446,80.22693604263391,8,7,regular
2023,2023-10-21T23:59:59+00:00,401532597,2440,Nevada,2439,UNLV,home,fbs,fbs,27,45,27,45,-18,-18,history,100.02366926044695,108,85.65183826742121,120.44315856929522,6,7,regular
2023,2023-10-21T23:59:59+00:00,401532597,2439,UNLV,2440,Nevada,away,fbs,fbs,27,45,45,27,18,-18,history,102.9237049549068,111,122.7239973520254,75.97040223093603,7,7,regular
2023,2023-10-21T23:59:59+00:00,401532596,167,New Mexico,23,San José State,home,fbs,fbs,24,52,24,52,-28,-28,history,80.17545898292053,85,74.29497677852969,111.07218938287235,7,7,regular
2023,2023-10-21T23:59:59+00:00,401532596,23,San José State,167,New Mexico,away,fbs,fbs,24,52,52,24,28,-28,history,115.13384356295533,122,118.9278420820142,71.15130137181481,8,7,regular
2023,2023-10-21T23:59:59+00:00,401525525,221,Pittsburgh,97,Louisville,home,fbs,fbs,38,21,38,21,17,17,history,44.06428720944407,38,38.414294906589504,82.15953718840102,7,7,regular
2023,2023-10-21T23:59:59+00:00,401525525,97,Louisville,221,Pittsburgh,away,fbs,fbs,38,21,21,38,-17,17,history,45.93509373314392,40,74.93928635538013,43.76732964694268,7,7,regular
2023,2023-10-21T23:59:59+00:00,401520319,99,LSU,2,Auburn,home,fbs,fbs,48,18,48,18,30,30,history,46.036236807809935,40,45.34337562474941,11.73787123891237,8,7,regular
2023,2023-10-21T23:59:59+00:00,401520319,2,Auburn,99,LSU,away,fbs,fbs,48,18,18,48,-30,30,history,21.80260301103638,15,9.904373159344399,50.83679435950362,7,7,regular
2023,2023-10-21T23:59:59+00:00,401524030,265,Washington State,12,Arizona,home,fbs,fbs,6,44,6,44,-38,-38,history,73.50196539741201,75,42.23955692596616,46.658721873072686,7,7,regular
2023,2023-10-21T23:59:59+00:00,401524030,12,Arizona,265,Washington State,away,fbs,fbs,6,44,44,6,38,-38,history,60.272584831976175,58,46.11163556562145,36.200091636434784,7,7,regular
2023,2023-10-21T23:59:59+00:00,401525866,2641,Texas Tech,2306,Kansas State,home,fbs,fbs,21,38,21,38,-17,-17,history,32.92496822545008,25,11.138425083081346,47.24448908258971,8,7,regular
2023,2023-10-21T23:59:59+00:00,401525866,2306,Kansas State,2641,Texas Tech,away,fbs,fbs,21,38,38,21,17,-17,history,45.28447019902473,39,42.936499689769406,11.671953126566068,7,7,regular
2023,2023-10-21T23:59:59+00:00,401531889,2247,Georgia State,276,Marshall,home,fbs,fbs,41,24,41,24,17,17,history,64.06105711059713,63,80.73100160932587,66.17215717812157,6,7,regular
2023,2023-10-21T23:59:59+00:00,401531889,276,Marshall,2247,Georgia State,away,fbs,fbs,41,24,24,41,-17,17,history,89.85444936175072,97,74.00459189781854,82.03975784963626,7,7,regular
2023,2023-10-21T23:59:59+00:00,401531891,326,Texas State,2433,UL Monroe,home,fbs,fbs,21,20,21,20,1,1,history,103.52465194224891,111,115.82625038814314,75.08760314788107,7,7,regular
2023,2023-10-21T23:59:59+00:00,401531891,2433,UL Monroe,326,Texas State,away,fbs,fbs,21,20,20,21,-1,1,history,106.27554427269757,114,86.17453884450856,112.05799843956726,7,7,regular
2023,2023-10-21T23:59:59+00:00,401532598,2005,Air Force,2751,Wyoming,home,fbs,fbs,34,27,34,27,7,7,history,81.55943299796088,86,74.39528128023751,36.0242604199429,7,7,regular
2023,2023-10-21T23:59:59+00:00,401532598,2751,Wyoming,2005,Air Force,away,fbs,fbs,34,27,27,34,-7,7,history,57.24085939367377,54,35.65031489359267,70.17353967123739,7,7,regular
2023,2023-10-21T23:59:59+00:00,401520318,96,Kentucky,142,Missouri,home,fbs,fbs,21,38,21,38,-17,-17,history,55.023312061997956,51,29.47916662906682,60.068625358901514,7,7,regular
2023,2023-10-21T23:59:59+00:00,401520318,142,Missouri,96,Kentucky,away,fbs,fbs,21,38,38,21,17,-17,history,54.24726616433674,50,55.97463340398838,29.087530125157024,8,7,regular
2023,2023-10-21T23:59:59+00:00,401524031,87,Notre Dame,30,USC,home,fbs,fbs,48,20,48,20,28,28,history,24.710633465507133,18,20.56194617527772,11.549401106731034,8,7,regular
2023,2023-10-21T23:59:59+00:00,401524031,30,USC,87,Notre Dame,away,fbs,fbs,48,20,20,48,-28,28,history,31.953312730069086,24,10.549807302348539,27.33052840289387,7,7,regular
2023,2023-10-21T23:59:59+00:00,401525526,153,North Carolina,2390,Miami,home,fbs,fbs,41,31,41,31,10,10,history,62.634814510076,61,32.6617292503916,27.8415836916051,7,7,regular
2023,2023-10-21T23:59:59+00:00,401525526,2390,Miami,153,North Carolina,away,fbs,fbs,41,31,31,41,-10,10,history,52.13358830826641,47,27.293544425687784,30.159467736171898,6,7,regular
2023,2023-10-21T23:59:59+00:00,401524032,204,Oregon State,26,UCLA,home,fbs,fbs,36,24,36,24,12,12,history,44.77395916391264,39,28.401605056785527,19.15642248289389,7,7,regular
2023,2023-10-21T23:59:59+00:00,401524032,26,UCLA,204,Oregon State,away,fbs,fbs,36,24,24,36,-12,12,history,40.44834394700235,34,18.036723569303824,31.31269026645092,6,7,regular
2023,2023-10-21T23:59:59+00:00,401525523,150,Duke,152,NC State,home,fbs,fbs,24,3,24,3,21,21,history,52.08123770992227,47,68.0925524409083,18.687816015268798,7,7,regular
2023,2023-10-21T23:59:59+00:00,401525523,152,NC State,150,Duke,away,fbs,fbs,24,3,3,24,-21,21,history,66.08820564934435,66,23.027799622556447,72.7518747888854,7,7,regular
2023,2023-10-21T23:59:59+00:00,401531381,2636,UTSA,5,UAB,home,fbs,fbs,41,20,41,20,21,21,history,76.47573072777752,80,106.61694076683364,72.1242606905347,7,7,regular
2023,2023-10-21T23:59:59+00:00,401531381,5,UAB,2636,UTSA,away,fbs,fbs,41,20,20,41,-21,21,history,62.600967621156784,61,70.79267566896046,106.7729293127345,8,7,regular
2023,2023-10-21T23:59:59+00:00,401532593,36,Colorado State,68,Boise State,home,fbs,fbs,31,30,31,30,1,1,history,44.44346305004056,38,66.26897586128624,96.99907424196941,7,7,regular
2023,2023-10-21T23:59:59+00:00,401532593,68,Boise State,36,Colorado State,away,fbs,fbs,31,30,30,31,-1,1,history,101.97016447602809,110,103.69407581909354,73.42114576363484,7,7,regular
2023,2023-10-21T23:59:59+00:00,401532595,62,Hawai'i,21,San Diego State,home,fbs,fbs,34,41,34,41,-7,-7,history,72.88289316766111,75,100.71881330742383,119.79184307571889,8,7,regular
2023,2023-10-21T23:59:59+00:00,401532595,21,San Diego State,62,Hawai'i,away,fbs,fbs,34,41,41,34,7,-7,history,105.1662456193707,113,121.99558725631893,101.42250850732974,7,7,regular
2023,2023-10-21T23:59:59+00:00,401520330,2335,Liberty,2393,Middle Tennessee,home,fbs,fbs,42,35,42,35,7,7,history,84.11675703845823,89,109.06740402580103,54.07259861213678,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520330,2393,Middle Tennessee,2335,Liberty,away,fbs,fbs,42,35,35,42,-7,7,history,69.9457700184977,71,55.79260085288691,108.60955352209025,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520329,55,Jacksonville State,98,Western Kentucky,home,fbs,fbs,20,17,20,17,3,3,history,71.37699559802738,73,76.96024639552758,85.90730363030306,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520329,98,Western Kentucky,55,Jacksonville State,away,fbs,fbs,20,17,17,20,-3,3,history,96.43023395031086,107,91.78811723240656,75.93200411802314,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531892,6,South Alabama,2572,Southern Miss,home,fbs,fbs,55,3,55,3,52,52,history,82.19949852497639,86,120.82871384993263,41.79446667653352,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531892,2572,Southern Miss,6,South Alabama,away,fbs,fbs,55,3,3,55,-52,52,history,74.82056297900083,77,46.57300203146974,123.65922577378942,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520331,2534,Sam Houston,2229,Florida International,home,fbs,fbs,27,33,27,33,-6,-6,history,118.00155553516501,125,123.41870197662945,111.10432291868975,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520331,2229,Florida International,2534,Sam Houston,away,fbs,fbs,27,33,33,27,6,-6,history,103.18366816454478,114,117.4325152345872,118.08590021788116,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520332,2638,UTEP,166,New Mexico State,home,fbs,fbs,7,28,7,28,-21,-21,history,101.17594171789383,110,104.58055106677189,120.01125207461732,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520332,166,New Mexico State,2638,UTEP,away,fbs,fbs,7,28,28,7,21,-21,history,101.3986237694766,109,121.42067518729004,97.53055792607253,8,8,regular
2023,2023-10-21T23:59:59+00:00,401531341,202,Tulsa,242,Rice,home,fbs,fbs,10,42,10,42,-32,-32,history,98.99567326218497,107,91.76746273303594,108.88483232195132,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531341,242,Rice,202,Tulsa,away,fbs,fbs,10,42,42,10,32,-32,history,76.36312575482575,79,108.00487345731729,82.64766394540688,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531893,276,Marshall,256,James Madison,home,fbs,fbs,9,20,9,20,-11,-11,history,56.39816187989319,53,38.46384281490064,82.03975784963626,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531893,256,James Madison,276,Marshall,away,fbs,fbs,9,20,20,9,11,-11,history,64.06105711059713,63,80.73100160932587,39.352528767261695,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531391,218,Temple,2567,SMU,home,fbs,fbs,0,55,0,55,-55,-55,history,71.35547479528199,73,38.747768676865675,127.67545052393521,8,8,regular
2023,2023-10-21T23:59:59+00:00,401531391,2567,SMU,218,Temple,away,fbs,fbs,0,55,55,0,55,-55,history,102.65922613577139,110,126.97948690595813,35.74236320635242,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520334,8,Arkansas,344,Mississippi State,home,fbs,fbs,3,7,3,7,-4,-4,history,39.70062320433749,33,51.545381494414734,45.48658347477888,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520334,344,Mississippi State,8,Arkansas,away,fbs,fbs,3,7,7,3,4,-4,history,48.82734375470384,44,42.03266545828924,59.7462154192731,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520337,84,Indiana,164,Rutgers,home,fbs,fbs,14,31,14,31,-17,-17,history,82.83490019969582,88,55.03846987235443,107.11371336293212,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520337,164,Rutgers,84,Indiana,away,fbs,fbs,14,31,31,14,17,-17,history,74.58180207684858,77,106.20396690244033,49.79832151881868,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520343,194,Ohio State,213,Penn State,home,fbs,fbs,20,12,20,12,8,8,history,23.428634603959857,16,6.594063829203964,6.500956937763869,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520343,213,Penn State,194,Ohio State,away,fbs,fbs,20,12,12,20,-8,8,history,11.251495543521,7,4.292507898476448,6.809692613347313,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525528,59,Georgia Tech,103,Boston College,home,fbs,fbs,23,38,23,38,-15,-15,history,80.11719197563178,84,81.54680032037314,76.55051674314927,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525528,103,Boston College,59,Georgia Tech,away,fbs,fbs,23,38,38,23,15,-15,history,69.59427812111682,70,76.60211761151058,78.383740635708,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525868,2132,Cincinnati,239,Baylor,home,fbs,fbs,29,32,29,32,-3,-3,history,56.3018363195221,53,87.61913390177509,74.68566407952264,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525868,239,Baylor,2132,Cincinnati,away,fbs,fbs,29,32,32,29,3,-3,history,47.324303364763644,41,69.13777787843085,92.1521130280427,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525871,201,Oklahoma,2116,UCF,home,fbs,fbs,31,29,31,29,2,2,history,57.224587003024425,54,47.17417503205409,8.729920309490232,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525871,2116,UCF,201,Oklahoma,away,fbs,fbs,31,29,29,31,-2,2,history,33.668735315443996,26,8.927999508940163,48.87674108072634,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531382,5,UAB,235,Memphis,home,fbs,fbs,21,45,21,45,-24,-24,history,67.88754170929923,68,56.51551709951204,106.7729293127345,8,8,regular
2023,2023-10-21T23:59:59+00:00,401531382,235,Memphis,5,UAB,away,fbs,fbs,21,45,45,21,24,-24,history,76.47573072777752,80,106.61694076683364,55.69330165688268,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531434,2426,Navy,2005,Air Force,home,fbs,fbs,6,17,6,17,-11,-11,history,57.24085939367377,54,35.65031489359267,101.32611879068475,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531434,2005,Air Force,2426,Navy,away,fbs,fbs,6,17,17,6,11,-11,history,75.91569198762018,79,100.65354886383376,36.0242604199429,7,8,regular
2023,2023-10-21T23:59:59+00:00,401532428,195,Ohio,2711,Western Michigan,home,fbs,fbs,20,17,20,17,3,3,history,88.22496618000521,95,112.11484485073241,80.22693604263391,8,8,regular
2023,2023-10-21T23:59:59+00:00,401532428,2711,Western Michigan,195,Ohio,away,fbs,fbs,20,17,17,20,-3,3,history,73.11723007499562,75,81.29673515707951,110.77013726575898,8,8,regular
2023,2023-10-21T23:59:59+00:00,401531406,151,East Carolina,2429,Charlotte,home,fbs,fbs,7,10,7,10,-3,-3,history,112.23038674526055,120,114.47306137668944,104.84221103941118,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531406,2429,Charlotte,151,East Carolina,away,fbs,fbs,7,10,10,7,3,-3,history,71.295939582129,73,103.04254593099284,105.51938290972332,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531894,290,Georgia Southern,2433,UL Monroe,home,fbs,fbs,38,28,38,28,10,10,history,103.52465194224891,111,115.82625038814314,79.24864472680386,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531894,2433,UL Monroe,290,Georgia Southern,away,fbs,fbs,38,28,28,38,-10,10,history,81.42695680553729,86,82.94754233586356,112.05799843956726,7,8,regular
2023,2023-10-21T23:59:59+00:00,401532429,189,Bowling Green,2006,Akron,home,fbs,fbs,41,14,41,14,27,27,history,115.31501875851706,122,128.03545707031003,88.98871582849313,8,8,regular
2023,2023-10-21T23:59:59+00:00,401532429,2006,Akron,189,Bowling Green,away,fbs,fbs,41,14,14,41,-27,27,history,96.99032697572703,104,95.69030154262106,126.82819677263888,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520333,333,Alabama,2633,Tennessee,home,fbs,fbs,34,20,34,20,14,14,history,23.978467241735068,17,17.59882317883001,13.547134777079513,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520333,2633,Tennessee,333,Alabama,away,fbs,fbs,34,20,20,34,-14,14,history,10.426059577603,6,7.417797954884492,23.967598899951877,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520336,356,Illinois,275,Wisconsin,home,fbs,fbs,21,25,21,25,-4,-4,history,43.23672674818677,37,39.81860354375063,82.50610830794261,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520336,275,Wisconsin,356,Illinois,away,fbs,fbs,21,25,25,21,4,-4,history,57.15336628293986,54,79.39502083268039,44.69802309111167,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520338,2294,Iowa,135,Minnesota,home,fbs,fbs,10,12,10,12,-2,-2,history,46.775987815737,41,67.26236110423349,48.26348893423005,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520338,135,Minnesota,2294,Iowa,away,fbs,fbs,10,12,12,10,2,-2,history,40.19581204238561,33,42.45329929229546,73.7853415536078,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520341,142,Missouri,2579,South Carolina,home,fbs,fbs,34,12,34,12,22,22,history,47.653717675442685,42,56.63385658725844,29.087530125157024,8,8,regular
2023,2023-10-21T23:59:59+00:00,401520341,2579,South Carolina,142,Missouri,away,fbs,fbs,34,12,12,34,-22,22,history,55.023312061997956,51,29.47916662906682,62.10652323313388,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520342,158,Nebraska,77,Northwestern,home,fbs,fbs,17,9,17,9,8,8,history,84.70672786992071,90,93.19153288104182,72.34116585325721,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520342,77,Northwestern,158,Nebraska,away,fbs,fbs,17,9,9,17,-8,8,history,67.69197587827776,68,72.29314768979414,89.67284592969847,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520344,41,UConn,58,South Florida,home,fbs,fbs,21,24,21,24,-3,-3,history,103.57074978447672,112,108.61565442373772,111.74785702952298,7,8,regular
2023,2023-10-21T23:59:59+00:00,401520344,58,South Florida,41,UConn,away,fbs,fbs,21,24,24,21,3,-3,history,88.49264110792703,95,112.84462020838625,101.66819080548922,8,8,regular
2023,2023-10-21T23:59:59+00:00,401524035,2483,Oregon,265,Washington State,home,fbs,fbs,38,24,38,24,14,14,history,60.272584831976175,58,46.11163556562145,8.326623349468258,7,8,regular
2023,2023-10-21T23:59:59+00:00,401524035,265,Washington State,2483,Oregon,away,fbs,fbs,38,24,24,38,-14,14,history,27.271670451196176,20,8.228187628383296,46.658721873072686,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525532,154,Wake Forest,221,Pittsburgh,home,fbs,fbs,21,17,21,17,4,4,history,45.93509373314392,40,74.93928635538013,83.6715449647841,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525532,221,Pittsburgh,154,Wake Forest,away,fbs,fbs,21,17,17,21,-4,4,history,51.669009422960684,47,78.73270831402714,82.15953718840102,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525872,277,West Virginia,197,Oklahoma State,home,fbs,fbs,34,48,34,48,-14,-14,history,45.68333928074568,39,46.34750496012673,54.46937733567595,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525872,197,Oklahoma State,277,West Virginia,away,fbs,fbs,34,48,48,34,14,-14,history,55.73155670170647,52,52.01954417548884,52.06846057476524,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531372,2655,Tulane,249,North Texas,home,fbs,fbs,35,28,35,28,7,7,history,90.35568531184107,97,104.85345307350107,51.53644361732648,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531372,249,North Texas,2655,Tulane,away,fbs,fbs,35,28,28,35,-7,7,history,53.27167128636954,49,48.219217357198076,101.59287794418562,7,8,regular
2023,2023-10-21T23:59:59+00:00,401532425,2050,Ball State,2117,Central Michigan,home,fbs,fbs,24,17,24,17,7,7,history,93.9020274315251,101,117.05081013384505,123.29785381847871,8,8,regular
2023,2023-10-21T23:59:59+00:00,401532425,2117,Central Michigan,2050,Ball State,away,fbs,fbs,24,17,17,24,-7,7,history,87.88363742761386,95,122.58681163029485,115.44701365661442,8,8,regular
2023,2023-10-21T23:59:59+00:00,401532426,2459,Northern Illinois,2199,Eastern Michigan,home,fbs,fbs,20,13,20,13,7,7,history,87.8075634109392,94,115.58515184362149,88.74583770778852,8,8,regular
2023,2023-10-21T23:59:59+00:00,401532426,2199,Eastern Michigan,2459,Northern Illinois,away,fbs,fbs,20,13,13,20,-7,7,history,101.94209306047199,110,96.1217486867446,114.68823322426108,8,8,regular
2023,2023-10-21T23:59:59+00:00,401532430,2309,Kent State,2084,Buffalo,home,fbs,fbs,6,24,6,24,-18,-18,history,84.11239055452647,90,108.86767146332862,128.11512865763507,8,8,regular
2023,2023-10-21T23:59:59+00:00,401532430,2084,Buffalo,2309,Kent State,away,fbs,fbs,6,24,24,6,18,-18,history,88.48783830762844,95,126.62523440700754,107.50807842745067,8,8,regular
2023,2023-10-21T23:59:59+00:00,401525869,248,Houston,251,Texas,home,fbs,fbs,24,31,24,31,-7,-7,history,28.04841408766624,21,9.398484375181543,73.59137371967154,7,8,regular
2023,2023-10-21T23:59:59+00:00,401525869,251,Texas,248,Houston,away,fbs,fbs,24,31,31,24,7,-7,history,61.1532610821397,59,71.576564566589,10.384573384132084,7,8,regular
2023,2023-10-21T23:59:59+00:00,401532427,193,Miami (OH),2649,Toledo,home,fbs,fbs,17,21,17,21,-4,-4,history,69.63540745911901,70,69.35783568876765,71.20933428811445,8,8,regular
2023,2023-10-21T23:59:59+00:00,401532427,2649,Toledo,193,Miami (OH),away,fbs,fbs,17,21,21,17,4,-4,history,89.74676260632098,97,77.22980415652215,68.74309129044694,8,8,regular
2023,2023-10-21T23:59:59+00:00,401531397,2226,Florida Atlantic,2636,UTSA,home,fbs,fbs,10,36,10,36,-26,-26,history,62.600967621156784,61,70.79267566896046,91.19735201763166,7,8,regular
2023,2023-10-21T23:59:59+00:00,401531397,2636,UTSA,2226,Florida Atlantic,away,fbs,fbs,10,36,36,10,26,-26,history,89.2488529845745,96,95.85376738097081,72.1242606905347,7,8,regular
2023,2023-10-21T23:59:59+00:00,401532600,167,New Mexico,62,Hawai'i,home,fbs,fbs,42,21,42,21,21,21,history,105.1662456193707,113,121.99558725631893,111.07218938287235,7,8,regular
