season,cutoff_label,prior_family,population_view,candidate,n_teams,nll,crps,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability
2023,q7_2023-12-09,history,supported_ypp_observed,y2_supported,133,3.834502553115847,0.021012486884195505,0.7824629140418615,29.195488721804512,3.7204125296046744,0.04847466549922621
2024,q1_2024-08-24,context,full,v1,134,4.5868565657519484,0.08426267528543432,0.8005970149253732,69.7089552238806,4.450984682048517,0.02819308449005274
2024,q1_2024-08-24,context,full,y1,134,4.5868565657519484,0.08426267528543432,0.8005970149253732,69.7089552238806,4.450984682048517,0.02819308449005274
2024,q1_2024-08-24,context,full,y2_all_pairings_original,134,4.585461856910508,0.08415964755327182,0.8005970149253732,69.70149253731343,4.450952745515882,0.028187380548964726
2024,q1_2024-08-24,context,full,y2_supported,134,4.585462415234964,0.08415968952638687,0.8005970149253732,69.70149253731343,4.450952896017542,0.028187396976185903
2024,q1_2024-08-24,history,full,v1,134,4.584879784708194,0.08666990687299508,0.8030966787683206,76.6268656716418,4.56266552655964,0.02304759993940878
2024,q1_2024-08-24,history,full,y1,134,4.584879784708194,0.08666990687299508,0.8030966787683206,76.6268656716418,4.56266552655964,0.02304759993940878
2024,q1_2024-08-24,history,full,y2_all_pairings_original,134,4.5832179392795265,0.08653588665469256,0.8030966787683206,76.61940298507463,4.562526050295219,0.023047584370104957
2024,q1_2024-08-24,history,full,y2_supported,134,4.583218870557876,0.08653594499373894,0.8030966787683206,76.61940298507463,4.562526864996515,0.0230475736424142
2024,q2_2024-09-19,context,full,v1,134,4.410565278195674,0.06314394537471599,0.7559203980099503,50.701492537313435,4.177855230910127,0.03544882379535987
2024,q2_2024-09-19,context,full,y1,134,4.410565278195674,0.06314394537471599,0.7559203980099503,50.701492537313435,4.177855230910127,0.03544882379535987
2024,q2_2024-09-19,context,full,y2_all_pairings_original,134,4.381376778256462,0.060926893127882464,0.7579104477611941,49.992537313432834,4.16436168922649,0.03600099757327499
2024,q2_2024-09-19,context,full,y2_supported,134,4.383873713915028,0.061266199426736945,0.7576119402985074,49.850746268656714,4.162514255552233,0.03603393949075406
2024,q2_2024-09-19,history,full,v1,134,4.375058864315474,0.061554317661443855,0.7646766169154229,53.37313432835821,4.243847314136688,0.03219240331682288
2024,q2_2024-09-19,history,full,y1,134,4.375058864315474,0.061554317661443855,0.7646766169154229,53.37313432835821,4.243847314136688,0.03219240331682288
2024,q2_2024-09-19,history,full,y2_all_pairings_original,134,4.347335837314326,0.05934226668141399,0.7683582089552239,52.52985074626866,4.227474746113759,0.03284851248123888
2024,q2_2024-09-19,history,full,y2_supported,134,4.353218609354539,0.05989444287438258,0.7643781094527363,52.3955223880597,4.224556796719703,0.03292987647879461
2024,q3_2024-10-06,context,full,v1,134,4.230100984502447,0.04589382051134466,0.7680597014925373,40.71641791044776,3.994575557420634,0.04036505658325024
2024,q3_2024-10-06,context,full,y1,134,4.230100984502447,0.04589382051134466,0.7680597014925373,40.71641791044776,3.994575557420634,0.04036505658325024
2024,q3_2024-10-06,context,full,y2_all_pairings_original,134,4.221852724826997,0.04540872138801959,0.7596019900497512,40.07462686567164,3.976344154226173,0.041305236310230524
2024,q3_2024-10-06,context,full,y2_supported,134,4.2137779197628,0.04509051158007661,0.7605970149253731,39.96268656716418,3.9767276187790705,0.041175471291851055
