season,cutoff_label,cutoff,cutoff_index,is_final_cutoff,prior_family,population_view,candidate,game_count,ypp_observed_game_count,game_key_sha256,team_key_sha256,matched_fbs_teams,nll,crps,expected_rank_mae,median_rank_mae,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability,top5_brier,top10_brier,top25_brier,posterior_converged,posterior_iterations,posterior_max_message_delta
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,supported_ypp_observed,y2_supported,873,873,78785f27ee728e59cb4322564e0ccb5493e83f2ecc8a1a0cbd063ffd05a4e5c3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.815353377543206,0.018266578063544533,7.56612201575031,7.574626865671642,0.8135323383084576,29.46268656716418,3.72061569841399,0.04920975113269405,0.00950168472701008,0.009961382087624964,0.017185211757229105,True,41,8.709803119566484e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,full,v1,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.058285685269316,0.029970691374187966,9.860240659460642,10.5,0.7201853344077357,28.080882352941178,3.664781084709224,0.052970249318335015,0.005527209653867191,0.008703510356033199,0.019749414539701263,True,65,9.281773217795219e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,full,y1,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.058285685269316,0.029970691374187966,9.860240659460642,10.5,0.7201853344077357,28.080882352941178,3.664781084709224,0.052970249318335015,0.005527209653867191,0.008703510356033199,0.019749414539701263,True,65,9.281773217795219e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,full,y2_all_pairings_original,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.178269605864167,0.03483383455767693,10.917160391962812,11.691176470588236,0.6786865431103949,27.272058823529413,3.630864757809749,0.054749824256371454,0.00580234767701685,0.009158156442121378,0.01850077221361976,True,59,9.577550208195174e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,full,y2_supported,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.085571716964389,0.030674562549654366,10.065826267607553,10.772058823529411,0.7082997582594681,27.345588235294116,3.6392310273299158,0.054155228612898704,0.005641435265056882,0.008807033722686179,0.019349634373742788,True,64,9.518029984306731e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,full,naive_independent_diagnostic,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.380818598241192,0.034418866482993464,10.343490471878384,10.875,0.6230862207896857,22.514705882352942,3.476199093287344,0.06184735835290387,0.005810628782227737,0.00914313963618221,0.022335844812206046,True,58,9.714744562822064e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,supported_ypp_observed,v1,888,888,5de2a04911a7a867ffe088d728e7a2e2706624cb32efd24449a8792230a9a222,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.0483198971694705,0.029732937763325314,9.838635770819636,10.477941176470589,0.7264302981466559,28.426470588235293,3.675466543736956,0.05229350957632351,0.00591320748326254,0.008582765591108987,0.01845982426756723,True,47,9.440143071970386e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,supported_ypp_observed,y1,888,888,5de2a04911a7a867ffe088d728e7a2e2706624cb32efd24449a8792230a9a222,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.0483198971694705,0.029732937763325314,9.838635770819636,10.477941176470589,0.7264302981466559,28.426470588235293,3.675466543736956,0.05229350957632351,0.00591320748326254,0.008582765591108987,0.01845982426756723,True,47,9.440143071970386e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,supported_ypp_observed,y2_all_pairings_original,888,888,5de2a04911a7a867ffe088d728e7a2e2706624cb32efd24449a8792230a9a222,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.076170955690418,0.03044397076640639,10.043373590675916,10.727941176470589,0.714041095890411,27.610294117647058,3.649742877407369,0.053490001900264074,0.0060046466402450425,0.008680325036306233,0.017972261297377227,True,47,9.9067328113156e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,context,supported_ypp_observed,y2_supported,888,888,5de2a04911a7a867ffe088d728e7a2e2706624cb32efd24449a8792230a9a222,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.076157626621772,0.030443592705530268,10.043304444460682,10.720588235294118,0.714041095890411,27.610294117647058,3.649751431495211,0.05348961669729039,0.006004681919160526,0.008680225639448513,0.01797204566445553,True,47,9.90637708142561e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,full,v1,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,3.8595461904020483,0.0199286884996597,7.908129343841914,8.419117647058824,0.7930096696212732,29.102941176470587,3.701924215238542,0.05132763171113646,0.0055936391361871675,0.008033288761639104,0.021848256538446204,True,66,9.001573245820405e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,full,y1,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,3.8595461904020483,0.0199286884996597,7.908129343841914,8.419117647058824,0.7930096696212732,29.102941176470587,3.701924215238542,0.05132763171113646,0.0055936391361871675,0.008033288761639104,0.021848256538446204,True,66,9.001573245820405e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,full,y2_all_pairings_original,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,3.9309563688352416,0.02361564305890306,8.53098741979176,9.169117647058824,0.7585616438356164,28.044117647058822,3.66824158741148,0.052795298536289025,0.005418253850348217,0.007599089653178313,0.021109267352510477,True,63,9.141362609099701e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,full,y2_supported,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,3.911421992930038,0.02234812460319834,8.303114556924443,8.897058823529411,0.7693392425463336,28.16176470588235,3.6722467826876994,0.05274093729040632,0.005742231834421661,0.008706150866049816,0.024783817381508335,True,65,9.751513372763254e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,full,naive_independent_diagnostic,1576,1570,72ffadafeaf7d3cc9be57e29dcf7c44ce317a58f045ca1dab71fd21a60c2bd43,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,4.194639453076221,0.028380684965688702,9.248738303696113,9.705882352941176,0.6651893634165995,23.014705882352942,3.497929776612359,0.06079505271836988,0.006325142340822913,0.010021277420365363,0.028851436301177515,True,66,9.791485069271522e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,supported_ypp_observed,v1,888,888,5de2a04911a7a867ffe088d728e7a2e2706624cb32efd24449a8792230a9a222,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,3.8489121414308167,0.01946104955171285,7.869604412337651,8.375,0.7964343271555197,29.441176470588236,3.714313004398639,0.05061070000288156,0.005782794770302261,0.007609193709723681,0.01972550298522735,True,40,8.671606076815497e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,supported_ypp_observed,y1,888,888,5de2a04911a7a867ffe088d728e7a2e2706624cb32efd24449a8792230a9a222,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,3.8489121414308167,0.01946104955171285,7.869604412337651,8.375,0.7964343271555197,29.441176470588236,3.714313004398639,0.05061070000288156,0.005782794770302261,0.007609193709723681,0.01972550298522735,True,40,8.671606076815497e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,supported_ypp_observed,y2_all_pairings_original,888,888,5de2a04911a7a867ffe088d728e7a2e2706624cb32efd24449a8792230a9a222,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,3.901027592045593,0.021888057393542455,8.309791363104898,8.904411764705882,0.7734689766317485,28.50735294117647,3.684185856058445,0.05201994126345394,0.005936537591915472,0.008352064457607907,0.022672123642389536,True,41,9.304614986549442e-07
2025,q7_2025-12-13,2025-12-13T23:59:59+00:00,6,True,history,supported_ypp_observed,y2_supported,888,888,5de2a04911a7a867ffe088d728e7a2e2706624cb32efd24449a8792230a9a222,1de02e8bdb7fd52e1e314037a0c35bb70585f5809b3bb7da3247355de54fc375,136,3.9009989631612076,0.021886709205993417,8.30952259945171,8.904411764705882,0.7734689766317485,28.50735294117647,3.6841962525803376,0.05201942998689247,0.005936523989619661,0.008351606594233799,0.02267020302577885,True,41,9.302987895032366e-07
