comparison,protocol,season,subdivision,team_id,team_name,candidate,reference,candidate_nll,reference_nll,delta_nll
P3_vs_P3-P,frozen_through_2021,2023,fbs,55,Jacksonville State,P3,P3-P,5.2479151139319,5.2479151139319,0.0
P3_vs_P3-P,frozen_through_2021,2023,fbs,57,Florida,P3,P3-P,4.846257272860647,4.8402918260860694,0.00596544677457711
P3_vs_P3-P,frozen_through_2021,2023,fbs,58,South Florida,P3,P3-P,4.79390010629721,4.78615120754084,0.007748898756370082
P3_vs_P3-P,frozen_through_2021,2023,fbs,59,Georgia Tech,P3,P3-P,4.602881398230127,4.611287754587393,-0.008406356357266276
P3_vs_P3-P,frozen_through_2021,2023,fbs,6,South Alabama,P3,P3-P,4.730976256078899,4.761482893720928,-0.030506637642029766
P3_vs_P3-P,frozen_through_2021,2023,fbs,61,Georgia,P3,P3-P,1.9803392951191028,1.9206815125774939,0.05965778254160892
P3_vs_P3-P,frozen_through_2021,2023,fbs,62,Hawai'i,P3,P3-P,4.235732250986878,4.231838456662017,0.0038937943248607
P3_vs_P3-P,frozen_through_2021,2023,fbs,66,Iowa State,P3,P3-P,4.5496487377573755,4.692776906498179,-0.14312816874080347
P3_vs_P3-P,frozen_through_2021,2023,fbs,68,Boise State,P3,P3-P,4.558533877885118,4.564326049005845,-0.005792171120726941
P3_vs_P3-P,frozen_through_2021,2023,fbs,77,Northwestern,P3,P3-P,4.894731117327355,4.893700618805641,0.001030498521713774
P3_vs_P3-P,frozen_through_2021,2023,fbs,8,Arkansas,P3,P3-P,5.15408819638363,5.16419963124068,-0.010111434857050128
P3_vs_P3-P,frozen_through_2021,2023,fbs,84,Indiana,P3,P3-P,4.475660737529721,4.475998700606475,-0.00033796307675348913
P3_vs_P3-P,frozen_through_2021,2023,fbs,87,Notre Dame,P3,P3-P,3.612946446581333,3.6204496500512615,-0.007503203469928721
P3_vs_P3-P,frozen_through_2021,2023,fbs,9,Arizona State,P3,P3-P,4.933294897643313,4.82437414790263,0.10892074974068233
P3_vs_P3-P,frozen_through_2021,2023,fbs,96,Kentucky,P3,P3-P,4.57616606661176,4.569649772095535,0.006516294516225152
P3_vs_P3-P,frozen_through_2021,2023,fbs,97,Louisville,P3,P3-P,4.093037230351451,4.10580800515981,-0.01277077480835942
P3_vs_P3-P,frozen_through_2021,2023,fbs,98,Western Kentucky,P3,P3-P,4.678428530967213,4.675663078044154,0.002765452923058298
P3_vs_P3-P,frozen_through_2021,2023,fbs,99,LSU,P3,P3-P,3.44566006920539,3.4468593714054907,-0.0011993022001006715
P3_vs_P3-P,frozen_through_2021,2024,fbs,103,Boston College,P3,P3-P,4.563104776700856,4.5514549916166605,0.01164978508419523
P3_vs_P3-P,frozen_through_2021,2024,fbs,113,Massachusetts,P3,P3-P,3.062728433341339,3.061703940702109,0.0010244926392299902
P3_vs_P3-P,frozen_through_2021,2024,fbs,12,Arizona,P3,P3-P,5.945499952640582,5.927835850130153,0.01766410251042938
P3_vs_P3-P,frozen_through_2021,2024,fbs,120,Maryland,P3,P3-P,5.1770066698132515,4.8581764484431185,0.31883022137013306
P3_vs_P3-P,frozen_through_2021,2024,fbs,127,Michigan State,P3,P3-P,4.669140282397556,4.674476361762305,-0.005336079364749224
P3_vs_P3-P,frozen_through_2021,2024,fbs,130,Michigan,P3,P3-P,4.430271019027991,4.105782176196562,0.3244888428314292
P3_vs_P3-P,frozen_through_2021,2024,fbs,135,Minnesota,P3,P3-P,4.287532619532915,4.303295691534499,-0.015763072001584
P3_vs_P3-P,frozen_through_2021,2024,fbs,142,Missouri,P3,P3-P,4.516314540393412,4.5782333706315,-0.06191883023808753
P3_vs_P3-P,frozen_through_2021,2024,fbs,145,Ole Miss,P3,P3-P,3.351728916267646,3.3541098245337846,-0.0023809082661387926
P3_vs_P3-P,frozen_through_2021,2024,fbs,150,Duke,P3,P3-P,4.549720229652177,4.549372639680742,0.000347589971434914
P3_vs_P3-P,frozen_through_2021,2024,fbs,151,East Carolina,P3,P3-P,5.440493710813548,5.561744803780959,-0.12125109296741154
P3_vs_P3-P,frozen_through_2021,2024,fbs,152,NC State,P3,P3-P,5.405159621272491,5.378987344585178,0.026172276687312923
P3_vs_P3-P,frozen_through_2021,2024,fbs,153,North Carolina,P3,P3-P,4.844847677868315,4.629778588805068,0.21506908906324718
P3_vs_P3-P,frozen_through_2021,2024,fbs,154,Wake Forest,P3,P3-P,4.50957797097623,4.562586282259187,-0.05300831128295691
P3_vs_P3-P,frozen_through_2021,2024,fbs,158,Nebraska,P3,P3-P,4.500228829264025,4.497336163445483,0.002892665818542639
P3_vs_P3-P,frozen_through_2021,2024,fbs,164,Rutgers,P3,P3-P,4.5751794387943265,4.571140345620262,0.00403909317406459
P3_vs_P3-P,frozen_through_2021,2024,fbs,166,New Mexico State,P3,P3-P,3.4392339339699016,3.744863711610964,-0.30562977764106236
P3_vs_P3-P,frozen_through_2021,2024,fbs,167,New Mexico,P3,P3-P,4.395190247881958,4.402693100548568,-0.007502852666609883
P3_vs_P3-P,frozen_through_2021,2024,fbs,183,Syracuse,P3,P3-P,4.991765942423609,5.009948275349963,-0.018182332926353517
P3_vs_P3-P,frozen_through_2021,2024,fbs,189,Bowling Green,P3,P3-P,4.741381423276894,4.737699917712919,0.0036815055639749517
P3_vs_P3-P,frozen_through_2021,2024,fbs,193,Miami (OH),P3,P3-P,4.674141000540215,4.6795348917098645,-0.005393891169649834
P3_vs_P3-P,frozen_through_2021,2024,fbs,194,Ohio State,P3,P3-P,3.0293846452512145,3.0696903753394067,-0.04030573008819216
P3_vs_P3-P,frozen_through_2021,2024,fbs,195,Ohio,P3,P3-P,6.063956449755008,6.074772080624864,-0.010815630869856818
P3_vs_P3-P,frozen_through_2021,2024,fbs,197,Oklahoma State,P3,P3-P,6.744100577495686,6.717544004310189,0.026556573185497534
P3_vs_P3-P,frozen_through_2021,2024,fbs,2,Auburn,P3,P3-P,4.919935408414604,4.973116157773812,-0.0531807493592078
P3_vs_P3-P,frozen_through_2021,2024,fbs,2005,Air Force,P3,P3-P,4.377661809529777,4.487497346381096,-0.10983553685131842
P3_vs_P3-P,frozen_through_2021,2024,fbs,2006,Akron,P3,P3-P,4.768307469886283,4.65818288058665,0.11012458929963298
P3_vs_P3-P,frozen_through_2021,2024,fbs,201,Oklahoma,P3,P3-P,5.352336640772508,5.315237795467325,0.03709884530518348
P3_vs_P3-P,frozen_through_2021,2024,fbs,202,Tulsa,P3,P3-P,4.586293666916553,4.579352056018186,0.006941610898366868
P3_vs_P3-P,frozen_through_2021,2024,fbs,2026,App State,P3,P3-P,4.624511024276458,4.610979204831555,0.013531819444903448
P3_vs_P3-P,frozen_through_2021,2024,fbs,2032,Arkansas State,P3,P3-P,4.634530262111255,4.703171285686452,-0.06864102357519641
P3_vs_P3-P,frozen_through_2021,2024,fbs,204,Oregon State,P3,P3-P,5.049032856918134,5.028367490930239,0.020665365987895257
P3_vs_P3-P,frozen_through_2021,2024,fbs,2050,Ball State,P3,P3-P,3.680261003173569,3.679649184254027,0.0006118189195420953
P3_vs_P3-P,frozen_through_2021,2024,fbs,2084,Buffalo,P3,P3-P,6.2538123685128975,6.277942577805183,-0.024130209292285265
P3_vs_P3-P,frozen_through_2021,2024,fbs,21,San Diego State,P3,P3-P,4.534387761819581,3.756552166299416,0.7778355955201652
P3_vs_P3-P,frozen_through_2021,2024,fbs,2116,UCF,P3,P3-P,4.830887418556999,4.809961613697606,0.020925804859393438
P3_vs_P3-P,frozen_through_2021,2024,fbs,2117,Central Michigan,P3,P3-P,3.7454303440187604,3.807179574140532,-0.06174923012177169
P3_vs_P3-P,frozen_through_2021,2024,fbs,213,Penn State,P3,P3-P,2.931380349335969,2.854239355590526,0.07714099374544281
P3_vs_P3-P,frozen_through_2021,2024,fbs,2132,Cincinnati,P3,P3-P,4.684321682036465,4.6883851433261,-0.004063461289634418
P3_vs_P3-P,frozen_through_2021,2024,fbs,218,Temple,P3,P3-P,3.566086240232513,3.547950349785692,0.018135890446820735
P3_vs_P3-P,frozen_through_2021,2024,fbs,2199,Eastern Michigan,P3,P3-P,4.082417607729135,4.168092014600582,-0.08567440687144678
P3_vs_P3-P,frozen_through_2021,2024,fbs,221,Pittsburgh,P3,P3-P,4.695416351524241,4.810368862591379,-0.11495251106713855
P3_vs_P3-P,frozen_through_2021,2024,fbs,2226,Florida Atlantic,P3,P3-P,3.5708411104254507,3.561467016695477,0.009374093729973776
P3_vs_P3-P,frozen_through_2021,2024,fbs,2229,Florida International,P3,P3-P,3.753993714838307,3.7484859456137163,0.005507769224590842
P3_vs_P3-P,frozen_through_2021,2024,fbs,2247,Georgia State,P3,P3-P,4.106311335363049,4.0949482352374025,0.011363100125646675
P3_vs_P3-P,frozen_through_2021,2024,fbs,228,Clemson,P3,P3-P,4.035338963677581,3.9957150146136162,0.03962394906396449
P3_vs_P3-P,frozen_through_2021,2024,fbs,2294,Iowa,P3,P3-P,4.298757008852495,4.2654115902371075,0.03334541861538742
P3_vs_P3-P,frozen_through_2021,2024,fbs,23,San José State,P3,P3-P,4.539068200217511,4.53902290001525,4.530020226134468e-05
P3_vs_P3-P,frozen_through_2021,2024,fbs,2305,Kansas,P3,P3-P,4.556078043628941,4.571533405116702,-0.015455361487760833
P3_vs_P3-P,frozen_through_2021,2024,fbs,2306,Kansas State,P3,P3-P,4.214220790838001,4.215009732034417,-0.0007889411964159265
P3_vs_P3-P,frozen_through_2021,2024,fbs,2309,Kent State,P3,P3-P,2.020042777839333,2.0353417826628912,-0.015299004823558171
P3_vs_P3-P,frozen_through_2021,2024,fbs,2335,Liberty,P3,P3-P,5.124323988246171,5.125301894930684,-0.0009779066845130302
P3_vs_P3-P,frozen_through_2021,2024,fbs,2348,Louisiana Tech,P3,P3-P,3.9694305338198927,4.054981966947777,-0.08555143312788394
P3_vs_P3-P,frozen_through_2021,2024,fbs,235,Memphis,P3,P3-P,4.497020010359489,4.495756134597101,0.001263875762388622
P3_vs_P3-P,frozen_through_2021,2024,fbs,238,Vanderbilt,P3,P3-P,4.875029459133976,4.912729597989107,-0.037700138855131016
P3_vs_P3-P,frozen_through_2021,2024,fbs,239,Baylor,P3,P3-P,4.641453681943391,4.847111718811329,-0.2056580368679377
P3_vs_P3-P,frozen_through_2021,2024,fbs,2390,Miami,P3,P3-P,3.793341077214095,3.7534306853800863,0.039910391834008685
P3_vs_P3-P,frozen_through_2021,2024,fbs,2393,Middle Tennessee,P3,P3-P,3.7488756933441527,3.780663558770731,-0.03178786542657841
P3_vs_P3-P,frozen_through_2021,2024,fbs,24,Stanford,P3,P3-P,4.694772365935253,4.699616897911839,-0.004844531976585742
P3_vs_P3-P,frozen_through_2021,2024,fbs,242,Rice,P3,P3-P,4.269600808090018,4.274218654619921,-0.004617846529903602
P3_vs_P3-P,frozen_through_2021,2024,fbs,2426,Navy,P3,P3-P,7.1421965656897495,7.995381991442843,-0.8531854257530931
P3_vs_P3-P,frozen_through_2021,2024,fbs,2429,Charlotte,P3,P3-P,4.4763939093220495,4.477543316641893,-0.0011494073198434762
P3_vs_P3-P,frozen_through_2021,2024,fbs,2433,UL Monroe,P3,P3-P,5.330183081031664,5.330581695433753,-0.00039861440208888155
P3_vs_P3-P,frozen_through_2021,2024,fbs,2439,UNLV,P3,P3-P,5.143755837364451,5.395160972457496,-0.2514051350930444
P3_vs_P3-P,frozen_through_2021,2024,fbs,2440,Nevada,P3,P3-P,4.001441951220422,4.002938334546894,-0.0014963833264713955
P3_vs_P3-P,frozen_through_2021,2024,fbs,245,Texas A&M,P3,P3-P,4.18850603773977,4.188663356863009,-0.0001573191232395743
P3_vs_P3-P,frozen_through_2021,2024,fbs,2459,Northern Illinois,P3,P3-P,4.700530480270267,4.6973808800819095,0.0031496001883573044
P3_vs_P3-P,frozen_through_2021,2024,fbs,248,Houston,P3,P3-P,4.640326004100306,4.63887950886302,0.0014464952372854611
P3_vs_P3-P,frozen_through_2021,2024,fbs,2483,Oregon,P3,P3-P,2.6208373657450794,2.643583351184427,-0.02274598543934747
P3_vs_P3-P,frozen_through_2021,2024,fbs,249,North Texas,P3,P3-P,4.512417844642466,4.516229730906573,-0.0038118862641063345
P3_vs_P3-P,frozen_through_2021,2024,fbs,25,California,P3,P3-P,5.205529206227526,4.898846195556234,0.3066830106712919
P3_vs_P3-P,frozen_through_2021,2024,fbs,2509,Purdue,P3,P3-P,4.7393539880954885,4.9269268923943175,-0.187572904298829
P3_vs_P3-P,frozen_through_2021,2024,fbs,251,Texas,P3,P3-P,2.7536048557866137,3.3707485238898194,-0.6171436681032056
P3_vs_P3-P,frozen_through_2021,2024,fbs,252,BYU,P3,P3-P,4.521696316051003,4.487250261572583,0.034446054478419974
P3_vs_P3-P,frozen_through_2021,2024,fbs,2534,Sam Houston,P3,P3-P,6.039028607957842,6.053208784874327,-0.014180176916484655
P3_vs_P3-P,frozen_through_2021,2024,fbs,254,Utah,P3,P3-P,5.3269883664991875,5.3023769584251,0.02461140807408757
P3_vs_P3-P,frozen_through_2021,2024,fbs,256,James Madison,P3,P3-P,4.714864161561984,4.724677245194496,-0.009813083632511876
P3_vs_P3-P,frozen_through_2021,2024,fbs,2567,SMU,P3,P3-P,4.470551773040018,4.945494328402228,-0.47494255536221
P3_vs_P3-P,frozen_through_2021,2024,fbs,2572,Southern Miss,P3,P3-P,3.2526361898914757,3.4576928170679064,-0.2050566271764307
P3_vs_P3-P,frozen_through_2021,2024,fbs,2579,South Carolina,P3,P3-P,4.336960896544344,5.15740900041818,-0.8204481038738356
P3_vs_P3-P,frozen_through_2021,2024,fbs,258,Virginia,P3,P3-P,4.634947143678396,4.6343618470545165,0.0005852966238792945
P3_vs_P3-P,frozen_through_2021,2024,fbs,259,Virginia Tech,P3,P3-P,4.510636961564629,4.521134708746729,-0.01049774718210017
P3_vs_P3-P,frozen_through_2021,2024,fbs,26,UCLA,P3,P3-P,4.630822034000536,4.761771817088947,-0.1309497830884112
P3_vs_P3-P,frozen_through_2021,2024,fbs,2628,TCU,P3,P3-P,4.407057852477693,4.407487906430689,-0.00043005395299644533
P3_vs_P3-P,frozen_through_2021,2024,fbs,2633,Tennessee,P3,P3-P,3.834689443396541,3.9129535916764016,-0.07826414827986072
P3_vs_P3-P,frozen_through_2021,2024,fbs,2636,UTSA,P3,P3-P,4.677675193102053,4.678854602208239,-0.001179409106185858
P3_vs_P3-P,frozen_through_2021,2024,fbs,2638,UTEP,P3,P3-P,3.4228166768033685,3.357245913018717,0.06557076378465165
P3_vs_P3-P,frozen_through_2021,2024,fbs,264,Washington,P3,P3-P,5.051330981160113,4.892340805391471,0.1589901757686425
P3_vs_P3-P,frozen_through_2021,2024,fbs,2641,Texas Tech,P3,P3-P,4.543331987587726,4.543447282360175,-0.00011529477244920372
P3_vs_P3-P,frozen_through_2021,2024,fbs,2649,Toledo,P3,P3-P,4.676939753887358,4.851873221737836,-0.17493346785047859
P3_vs_P3-P,frozen_through_2021,2024,fbs,265,Washington State,P3,P3-P,4.714957580932904,4.890909560229814,-0.17595197929691064
P3_vs_P3-P,frozen_through_2021,2024,fbs,2653,Troy,P3,P3-P,4.549224140102865,4.551465154182133,-0.0022410140792681332
P3_vs_P3-P,frozen_through_2021,2024,fbs,2655,Tulane,P3,P3-P,4.846629420085969,4.845623939482372,0.0010054806035970643
P3_vs_P3-P,frozen_through_2021,2024,fbs,2711,Western Michigan,P3,P3-P,4.352457478476957,4.354203219492446,-0.0017457410154886333
P3_vs_P3-P,frozen_through_2021,2024,fbs,275,Wisconsin,P3,P3-P,4.760860400704764,4.754326927813867,0.006533472890896341
P3_vs_P3-P,frozen_through_2021,2024,fbs,2751,Wyoming,P3,P3-P,4.3133552292700275,4.0289909432669555,0.28436428600307195
P3_vs_P3-P,frozen_through_2021,2024,fbs,276,Marshall,P3,P3-P,5.416187697643187,5.456331133482963,-0.04014343583977631
P3_vs_P3-P,frozen_through_2021,2024,fbs,277,West Virginia,P3,P3-P,4.923638425440774,4.6551330544082585,0.26850537103251515
P3_vs_P3-P,frozen_through_2021,2024,fbs,278,Fresno State,P3,P3-P,4.584761845184161,4.637827568674143,-0.05306572348998184
P3_vs_P3-P,frozen_through_2021,2024,fbs,290,Georgia Southern,P3,P3-P,5.149447381784575,5.1430938231572165,0.006353558627358424
P3_vs_P3-P,frozen_through_2021,2024,fbs,295,Old Dominion,P3,P3-P,4.722475996383152,4.83787754901882,-0.1154015526356682
P3_vs_P3-P,frozen_through_2021,2024,fbs,30,USC,P3,P3-P,4.1700291313500815,4.173131209615576,-0.00310207826549469
P3_vs_P3-P,frozen_through_2021,2024,fbs,309,Louisiana,P3,P3-P,5.063390368266106,5.06747496848562,-0.0040846002195147335
P3_vs_P3-P,frozen_through_2021,2024,fbs,324,Coastal Carolina,P3,P3-P,4.678008214736774,4.6642326782675525,0.013775536469221805
P3_vs_P3-P,frozen_through_2021,2024,fbs,326,Texas State,P3,P3-P,4.737710017989563,4.752341807178055,-0.014631789188492839
P3_vs_P3-P,frozen_through_2021,2024,fbs,328,Utah State,P3,P3-P,4.3674064385572295,4.340759209841543,0.02664722871568692
P3_vs_P3-P,frozen_through_2021,2024,fbs,333,Alabama,P3,P3-P,3.6439471022685335,3.515927018944099,0.12802008332443426
P3_vs_P3-P,frozen_through_2021,2024,fbs,338,Kennesaw State,P3,P3-P,2.967395485388066,2.967395485388066,0.0
P3_vs_P3-P,frozen_through_2021,2024,fbs,344,Mississippi State,P3,P3-P,4.971523495232771,5.246624015204197,-0.27510051997142604
P3_vs_P3-P,frozen_through_2021,2024,fbs,349,Army,P3,P3-P,6.385277353750342,6.805957836446879,-0.4206804826965369
P3_vs_P3-P,frozen_through_2021,2024,fbs,356,Illinois,P3,P3-P,5.08809771215983,4.978199968336388,0.10989774382344208
P3_vs_P3-P,frozen_through_2021,2024,fbs,36,Colorado State,P3,P3-P,4.570036147017274,4.553393339533921,0.016642807483353117
P3_vs_P3-P,frozen_through_2021,2024,fbs,38,Colorado,P3,P3-P,4.744101071901439,4.7512959548890645,-0.007194882987625384
P3_vs_P3-P,frozen_through_2021,2024,fbs,41,UConn,P3,P3-P,5.947851143768668,5.795894562421967,0.15195658134670076
P3_vs_P3-P,frozen_through_2021,2024,fbs,5,UAB,P3,P3-P,4.081124036278779,4.143613895190408,-0.06248985891162917
P3_vs_P3-P,frozen_through_2021,2024,fbs,52,Florida State,P3,P3-P,7.745550905344799,7.698330822215739,0.047220083129059454
P3_vs_P3-P,frozen_through_2021,2024,fbs,55,Jacksonville State,P3,P3-P,4.835942785039475,4.850985881470627,-0.015043096431151426
P3_vs_P3-P,frozen_through_2021,2024,fbs,57,Florida,P3,P3-P,4.114929529607813,4.1153596563048644,-0.0004301266970516693
P3_vs_P3-P,frozen_through_2021,2024,fbs,58,South Florida,P3,P3-P,4.567716332698824,4.540231839102359,0.02748449359646532
P3_vs_P3-P,frozen_through_2021,2024,fbs,59,Georgia Tech,P3,P3-P,4.5216760867619055,4.518258967465365,0.0034171192965404273
P3_vs_P3-P,frozen_through_2021,2024,fbs,6,South Alabama,P3,P3-P,4.773863391965344,4.712505283190671,0.06135810877467307
P3_vs_P3-P,frozen_through_2021,2024,fbs,61,Georgia,P3,P3-P,3.164545206715267,3.1468160881175926,0.017729118597674454
P3_vs_P3-P,frozen_through_2021,2024,fbs,62,Hawai'i,P3,P3-P,4.181660802830324,4.1537581362251155,0.02790266660520846
P3_vs_P3-P,frozen_through_2021,2024,fbs,66,Iowa State,P3,P3-P,4.039450038867286,3.990964088709302,0.04848595015798374
P3_vs_P3-P,frozen_through_2021,2024,fbs,68,Boise State,P3,P3-P,4.764965668767699,4.813916555470106,-0.048950886702407104
P3_vs_P3-P,frozen_through_2021,2024,fbs,77,Northwestern,P3,P3-P,4.666652283350714,4.797190153085129,-0.1305378697344155
P3_vs_P3-P,frozen_through_2021,2024,fbs,8,Arkansas,P3,P3-P,4.5552579199991765,4.629069448364281,-0.07381152836510463
P3_vs_P3-P,frozen_through_2021,2024,fbs,84,Indiana,P3,P3-P,5.4312928660580875,5.518971457318259,-0.08767859126017186
P3_vs_P3-P,frozen_through_2021,2024,fbs,87,Notre Dame,P3,P3-P,2.949780120600474,3.8736190637795116,-0.9238389431790375
P3_vs_P3-P,frozen_through_2021,2024,fbs,9,Arizona State,P3,P3-P,5.165491859533634,5.25608033009167,-0.09058847055803643
P3_vs_P3-P,frozen_through_2021,2024,fbs,96,Kentucky,P3,P3-P,5.058854474451584,5.023851562944123,0.03500291150746104
P3_vs_P3-P,frozen_through_2021,2024,fbs,97,Louisville,P3,P3-P,4.071698698789002,4.1963216784049004,-0.12462297961589819
P3_vs_P3-P,frozen_through_2021,2024,fbs,98,Western Kentucky,P3,P3-P,4.684622944480145,4.641174544461752,0.04344840001839323
P3_vs_P3-P,frozen_through_2021,2024,fbs,99,LSU,P3,P3-P,3.782990732880083,3.78389089251846,-0.0009001596383768629
P3_vs_P3-P,frozen_through_2021,2025,fbs,103,Boston College,P3,P3-P,5.133559800507025,5.065974171849614,0.0675856286574108
P3_vs_P3-P,frozen_through_2021,2025,fbs,113,Massachusetts,P3,P3-P,3.1743778742322393,3.1351750350304175,0.03920283920182177
P3_vs_P3-P,frozen_through_2021,2025,fbs,12,Arizona,P3,P3-P,4.430709908114305,4.449990841454304,-0.01928093333999925
P3_vs_P3-P,frozen_through_2021,2025,fbs,120,Maryland,P3,P3-P,4.691490501168539,4.688923869427562,0.0025666317409767103
P3_vs_P3-P,frozen_through_2021,2025,fbs,127,Michigan State,P3,P3-P,4.673797162366494,4.672038828327654,0.0017583340388398483
P3_vs_P3-P,frozen_through_2021,2025,fbs,130,Michigan,P3,P3-P,4.179356135089421,4.147551655379379,0.03180447971004163
P3_vs_P3-P,frozen_through_2021,2025,fbs,135,Minnesota,P3,P3-P,4.631856062198593,4.632672097434411,-0.000816035235818191
P3_vs_P3-P,frozen_through_2021,2025,fbs,142,Missouri,P3,P3-P,4.3788565891313755,4.378429266142952,0.0004273229884237395
P3_vs_P3-P,frozen_through_2021,2025,fbs,145,Ole Miss,P3,P3-P,3.743889777702441,3.965935956454136,-0.22204617875169497
P3_vs_P3-P,frozen_through_2021,2025,fbs,150,Duke,P3,P3-P,4.611544420586618,4.620392814096317,-0.008848393509699015
P3_vs_P3-P,frozen_through_2021,2025,fbs,151,East Carolina,P3,P3-P,5.005787883142237,5.001843820357978,0.003944062784259295
P3_vs_P3-P,frozen_through_2021,2025,fbs,152,NC State,P3,P3-P,4.507343334420126,4.503018472255522,0.0043248621646041485
P3_vs_P3-P,frozen_through_2021,2025,fbs,153,North Carolina,P3,P3-P,4.6098673576581435,4.522598048218137,0.0872693094400061
P3_vs_P3-P,frozen_through_2021,2025,fbs,154,Wake Forest,P3,P3-P,4.727908638593107,4.7914153048123325,-0.06350666621922585
P3_vs_P3-P,frozen_through_2021,2025,fbs,158,Nebraska,P3,P3-P,4.585223695049909,4.605054729006128,-0.019831033956219102
P3_vs_P3-P,frozen_through_2021,2025,fbs,164,Rutgers,P3,P3-P,4.839918036220081,4.763555646910546,0.07636238930953532
P3_vs_P3-P,frozen_through_2021,2025,fbs,166,New Mexico State,P3,P3-P,3.667830126714674,3.6665145313093994,0.0013155954052743724
P3_vs_P3-P,frozen_through_2021,2025,fbs,167,New Mexico,P3,P3-P,6.915782348762653,6.992181853756892,-0.07639950499423964
P3_vs_P3-P,frozen_through_2021,2025,fbs,183,Syracuse,P3,P3-P,4.786006545055598,4.696974571009034,0.0890319740465646
P3_vs_P3-P,frozen_through_2021,2025,fbs,189,Bowling Green,P3,P3-P,3.998175633984322,3.990791404307523,0.00738422967679897
P3_vs_P3-P,frozen_through_2021,2025,fbs,193,Miami (OH),P3,P3-P,4.572156370332282,4.870348000911352,-0.29819163057906994
P3_vs_P3-P,frozen_through_2021,2025,fbs,194,Ohio State,P3,P3-P,2.101995481089864,2.123881904245817,-0.021886423155952794
P3_vs_P3-P,frozen_through_2021,2025,fbs,195,Ohio,P3,P3-P,4.75408387670841,4.753212490319116,0.00087138638929396
P3_vs_P3-P,frozen_through_2021,2025,fbs,197,Oklahoma State,P3,P3-P,4.34885949880697,4.340646579399373,0.008212919407596608
P3_vs_P3-P,frozen_through_2021,2025,fbs,2,Auburn,P3,P3-P,4.652927737058496,4.640370208813915,0.012557528244580674
P3_vs_P3-P,frozen_through_2021,2025,fbs,2005,Air Force,P3,P3-P,4.390375373202943,4.420390614753548,-0.030015241550604976
P3_vs_P3-P,frozen_through_2021,2025,fbs,2006,Akron,P3,P3-P,3.7212131346724493,3.7194721295486923,0.0017410051237569668
P3_vs_P3-P,frozen_through_2021,2025,fbs,201,Oklahoma,P3,P3-P,3.5714134199093825,3.5668646050458994,0.0045488148634831305
P3_vs_P3-P,frozen_through_2021,2025,fbs,202,Tulsa,P3,P3-P,4.46053627433959,4.459145112391602,0.001391161947988273
P3_vs_P3-P,frozen_through_2021,2025,fbs,2026,App State,P3,P3-P,4.156414629519718,4.172360407163466,-0.015945777643747938
P3_vs_P3-P,frozen_through_2021,2025,fbs,2032,Arkansas State,P3,P3-P,4.64695191024462,4.811718063055343,-0.16476615281072338
P3_vs_P3-P,frozen_through_2021,2025,fbs,204,Oregon State,P3,P3-P,4.488553823529674,3.9596336850992686,0.5289201384304056
P3_vs_P3-P,frozen_through_2021,2025,fbs,2050,Ball State,P3,P3-P,3.447924016822802,3.4417161181921494,0.006207898630652409
P3_vs_P3-P,frozen_through_2021,2025,fbs,2084,Buffalo,P3,P3-P,4.492386654549543,4.4989313023991615,-0.006544647849618279
P3_vs_P3-P,frozen_through_2021,2025,fbs,21,San Diego State,P3,P3-P,6.181240047267368,6.198650398805696,-0.01741035153832815
P3_vs_P3-P,frozen_through_2021,2025,fbs,2116,UCF,P3,P3-P,4.768360449827759,4.65769020600825,0.1106702438195093
P3_vs_P3-P,frozen_through_2021,2025,fbs,2117,Central Michigan,P3,P3-P,4.908579611044192,4.908787457872579,-0.00020784682838748125
P3_vs_P3-P,frozen_through_2021,2025,fbs,213,Penn State,P3,P3-P,4.426017913558821,4.435744888056285,-0.009726974497463736
P3_vs_P3-P,frozen_through_2021,2025,fbs,2132,Cincinnati,P3,P3-P,4.5850444556428,4.6128385001032495,-0.02779404446044964
P3_vs_P3-P,frozen_through_2021,2025,fbs,218,Temple,P3,P3-P,4.803758165262841,4.813310095858447,-0.009551930595605995
P3_vs_P3-P,frozen_through_2021,2025,fbs,2199,Eastern Michigan,P3,P3-P,3.94770882810059,3.9565400535236317,-0.008831225423041822
P3_vs_P3-P,frozen_through_2021,2025,fbs,221,Pittsburgh,P3,P3-P,4.500852967026207,4.497694144284981,0.0031588227412253644
P3_vs_P3-P,frozen_through_2021,2025,fbs,2226,Florida Atlantic,P3,P3-P,4.2594115302304125,4.255795171452067,0.003616358778345763
P3_vs_P3-P,frozen_through_2021,2025,fbs,2229,Florida International,P3,P3-P,4.636368630312453,4.632833676905314,0.003534953407139163
P3_vs_P3-P,frozen_through_2021,2025,fbs,2247,Georgia State,P3,P3-P,4.135101894357701,4.131498850068691,0.003603044289010704
P3_vs_P3-P,frozen_through_2021,2025,fbs,228,Clemson,P3,P3-P,5.366353928500482,5.125173550154547,0.24118037834593498
P3_vs_P3-P,frozen_through_2021,2025,fbs,2294,Iowa,P3,P3-P,3.8144962335115493,3.842280040696317,-0.027783807184767806
P3_vs_P3-P,frozen_through_2021,2025,fbs,23,San José State,P3,P3-P,3.916731986137599,3.954248554070309,-0.037516567932709854
P3_vs_P3-P,frozen_through_2021,2025,fbs,2305,Kansas,P3,P3-P,4.721547784202382,4.723101957030334,-0.001554172827951561
P3_vs_P3-P,frozen_through_2021,2025,fbs,2306,Kansas State,P3,P3-P,4.602152203408229,4.603403972492281,-0.0012517690840514462
